"deliverableId","industryCategory","status","score","artifacts","paymentId","error","elapsedSec","checkedAt"
"setup-custom","ai_data","PASS","","3","81cd3b14-3ac8-4254-a2da-23fdc14347e1","","5","2026-09-02T15:24:56.6289605+02:00"
"audit","ai_data","PASS","","2","62a1e242-24eb-4756-a573-0635a119a439","","5","2026-09-02T15:25:09.4095826+02:00"
"integration","ai_data","PASS","","3","837b9c9d-9384-4a41-9ac8-a8f0aa80a65e","","5","2026-09-02T15:25:22.1048237+02:00"
"workflow-design","ai_data","PASS","","2","85cf6c74-b06b-4215-99f5-009ffa6acde5","","5","2026-09-02T15:25:34.9499391+02:00"
"support-priority","ai_data","PASS","","2","5f5e2968-d7e4-415b-90fa-39bbd941574e","","609","2026-09-02T15:35:51.4678148+02:00"
"support-dedicated","ai_data","PASS","","2","18b96526-e20f-454b-87a7-08896062a38a","","5","2026-09-02T15:36:04.3265030+02:00"
"landing","ai_data","PASS","","0","fbf2e867-66b2-45b9-b554-2f19eb7a03ee","","4","2026-09-02T15:36:16.8375405+02:00"
"website-business","ai_data","PASS","","0","b3bd3905-795c-4b64-acde-2c1a3d118202","","4","2026-09-02T15:36:29.3886401+02:00"
"website-ecommerce","ai_data","PASS","","0","f806d748-8dc3-436d-8622-f3aff8ec4439","","5","2026-09-02T15:36:42.0337582+02:00"
"white-label-setup","ai_data","PASS","","2","a74a4a09-98e1-4ee1-9ac9-01fd04b76974","","609","2026-09-02T15:46:58.8221001+02:00"
"sales-enablement","ai_data","PASS","","2","19347ac4-0276-4a3e-8b79-51cf4229560d","","5","2026-09-02T15:47:11.5441778+02:00"
"vertical-package","ai_data","PASS","","2","1ac27f53-c3fe-4225-bd81-9fa2814a2929","","5","2026-09-02T15:47:24.0981232+02:00"
"lead-gen-retainer","ai_data","PASS","","3","011f1283-7cbc-4951-abf7-51583d6ef2aa","","9","2026-09-02T15:47:22.1564042+02:00"
"ai-support-retainer","ai_data","PASS","","3","3349ffce-0b76-4c5a-ac98-55bb3b5d458e","","5","2026-09-02T15:47:34.6648826+02:00"
custom-software,ai_data,PASS,,2,07c29a78-5c71-49cb-9d04-b0b0fd2f716d,"",5,2026-09-02T15:49:00.1555598+02:00
setup-quick,audio_music,PASS,,2,754450d3-3302-4775-83a3-bc2d890126a6,"",5,2026-09-02T15:49:12.6888149+02:00
setup-full,audio_music,PASS,,4,d154e93f-bac7-4bfb-8e3f-3886683d9be9,"",609,2026-09-02T15:59:29.3350002+02:00
setup-custom,audio_music,PASS,,3,f74c8306-90ec-4f8f-b7f5-201cee9cdab2,"",5,2026-09-02T15:59:42.1307342+02:00
audit,audio_music,PASS,,2,747b19aa-096e-4fdc-9cf4-31367bd129e1,"",5,2026-09-02T15:59:54.8646972+02:00
integration,audio_music,PASS,,3,e1d03e88-f9d6-41f3-b444-28e0a26c6230,"",6,2026-09-02T16:00:08.3893563+02:00
workflow-design,audio_music,PASS,,2,cd2d859e-e9ba-4ba2-ac37-8fca770521f1,"",5,2026-09-02T16:00:21.1646680+02:00
support-priority,audio_music,PASS,,2,27b96c5d-5645-44d6-81cd-06c12817abec,"",5,2026-09-02T16:00:33.7944462+02:00
support-dedicated,audio_music,PASS,,2,8f908fd6-4cfc-4ea9-aed4-c03ea9a2c44a,"",5,2026-09-02T16:00:46.5374927+02:00
landing,audio_music,PASS,,0,ed1be163-47c4-4c6d-ae0c-c61fa8859083,"",5,2026-09-02T16:00:59.3933179+02:00
website-business,audio_music,PASS,,0,930b0989-3a05-45cd-97fe-8c8dbde748f8,"",5,2026-09-02T16:01:12.3811042+02:00
website-ecommerce,audio_music,PASS,,0,98e6da88-965a-4aa4-8fba-1574ddeb024f,"",5,2026-09-02T16:01:25.0333923+02:00
white-label-setup,audio_music,PASS,,2,cd968a63-43a3-41e9-836c-7cbc42caaa47,"",608,2026-09-02T16:11:41.3115709+02:00
sales-enablement,audio_music,PASS,,2,ee56fc97-82f6-46ed-b600-731fb7449f74,"",5,2026-09-02T16:11:53.9267719+02:00
vertical-package,audio_music,PASS,,2,08d4b340-fa2a-4a5f-ba1c-eebfdfd6b272,"",5,2026-09-02T16:12:06.4458867+02:00
lead-gen-retainer,audio_music,PASS,,3,ba0676c9-425e-4627-9e8e-8530b927a4b8,"",5,2026-09-02T16:12:19.1453646+02:00
ai-support-retainer,audio_music,PASS,,3,5406ceca-bd22-4061-85f6-1beee0a9ee48,"",5,2026-09-02T16:12:31.6850476+02:00
custom-software,audio_music,PASS,,2,d2c21e39-99d9-43d8-97b7-3d0185e6344a,"",5,2026-09-02T16:12:44.2601575+02:00
setup-quick,business_consulting,PASS,,2,4bf5dd00-b408-4914-8611-ab5130f753e8,"",5,2026-09-02T16:12:56.7684681+02:00
setup-full,business_consulting,PASS,,4,462619bc-18b9-4294-860a-0d9a434af6d9,"",5,2026-09-02T16:13:09.3081727+02:00
setup-custom,business_consulting,PASS,,3,1125be17-754a-4099-9c2c-f5c8cd5807d1,"",5,2026-09-02T16:13:22.0301895+02:00
audit,business_consulting,PASS,,2,8c02bac2-2694-4954-9465-4bc01cafd931,"",5,2026-09-02T16:13:34.6817693+02:00
integration,business_consulting,PASS,,3,5cb18f15-d015-4609-b345-9f29c9b69e49,"",609,2026-09-02T16:23:51.4855437+02:00
workflow-design,business_consulting,PASS,,2,fdfb0340-4cad-404e-ae1f-d6567f63d04f,"",5,2026-09-02T16:24:04.3746818+02:00
support-priority,business_consulting,PASS,,2,85673f5c-c1c5-42d8-9700-5c918b7fc8c7,"",5,2026-09-02T16:24:16.8966195+02:00
support-dedicated,business_consulting,PASS,,2,5bf63b02-25cf-4ebe-b5ad-566bb030e68b,"",5,2026-09-02T16:24:29.4330547+02:00
landing,business_consulting,PASS,,0,326cd738-7c5c-427b-bf4f-7976e1e5719a,"",4,2026-09-02T16:24:41.9130668+02:00
website-business,business_consulting,PASS,,0,62b68189-c817-489b-bc6f-c3695aa082fb,"",5,2026-09-02T16:24:54.4631662+02:00
website-ecommerce,business_consulting,PASS,,0,563ceb96-6667-4798-aad6-37eeec4e0520,"",5,2026-09-02T16:25:07.2855865+02:00
white-label-setup,business_consulting,PASS,,2,e123f98a-59cf-4b16-a7c4-bde47724493f,"",5,2026-09-02T16:25:19.8683163+02:00
sales-enablement,business_consulting,PASS,,2,abb32986-4f79-4505-9d31-f3a3f726f03b,"",5,2026-09-02T16:25:32.6882693+02:00
vertical-package,business_consulting,PASS,,2,b2315f01-1506-4261-9057-f8b68067f23d,"",5,2026-09-02T16:25:45.2293112+02:00
lead-gen-retainer,business_consulting,PASS,,3,65a002aa-5ffa-4dd8-9d54-016ea25632b6,"",633,2026-09-02T16:36:26.3822009+02:00
ai-support-retainer,business_consulting,PASS,,3,3b930e2c-ff7b-4643-bb80-3e5e25bf2d17,"",5,2026-09-02T16:36:39.2575828+02:00
custom-software,business_consulting,PASS,,2,095e6425-f1f8-4d58-9869-6e516557d687,"",5,2026-09-02T16:36:51.9672288+02:00
setup-quick,community_moderation,PASS,,2,bb7a1454-509b-414b-aad8-203aa56588dd,"",5,2026-09-02T16:37:05.1081666+02:00
setup-full,community_moderation,PASS,,4,8758becd-f882-42ad-93d1-60d9bb076930,"",5,2026-09-02T16:37:18.3573705+02:00
setup-custom,community_moderation,PASS,,3,d5f8a287-7f7a-4ab1-a963-0b9243674c52,"",5,2026-09-02T16:37:30.9321576+02:00
audit,community_moderation,PASS,,2,a007d3f9-4b9d-4810-814e-900c3887bdcd,"",5,2026-09-02T16:37:43.5899711+02:00
integration,community_moderation,PASS,,3,63e81e4f-0e36-4a5f-8172-2b7cc14c7f44,"",5,2026-09-02T16:37:56.2533950+02:00
workflow-design,community_moderation,PASS,,2,ed59138b-92fd-4a07-9e51-391c1bedc6bd,"",5,2026-09-02T16:38:08.8910889+02:00
support-priority,community_moderation,PASS,,2,2a2b9f90-0549-4a28-a7b3-2566df3ddc84,"",5,2026-09-02T16:38:21.4806843+02:00
support-dedicated,community_moderation,PASS,,2,2f6dc7d2-a2a6-419e-a5cb-4303b194d513,"",609,2026-09-02T16:48:38.4425680+02:00
landing,community_moderation,PASS,,0,607318d0-56c6-4623-9914-51ba47dbb485,"",5,2026-09-02T16:48:51.0759337+02:00
website-business,community_moderation,PASS,,0,953ccfc6-1d2b-4bc1-8231-7c83994f967d,"",5,2026-09-02T16:49:03.7136515+02:00
website-ecommerce,community_moderation,PASS,,0,7f09362b-8d2d-4bb9-90da-36a047efda1d,"",5,2026-09-02T16:49:16.4934307+02:00
white-label-setup,community_moderation,PASS,,2,989620c5-43b7-40a1-aeaa-12f257369b10,"",4,2026-09-02T16:49:29.0027377+02:00
sales-enablement,community_moderation,PASS,,2,d12797d2-68ac-4b51-afc0-4ea4548547e4,"",5,2026-09-02T16:49:41.5426180+02:00
vertical-package,community_moderation,PASS,,2,5168c08e-1658-4a40-b9b7-d774d389c435,"",4,2026-09-02T16:49:53.9916762+02:00
lead-gen-retainer,community_moderation,PASS,,3,0041565b-4a38-4238-b783-45e7b5179730,"",9,2026-09-02T16:50:10.8122278+02:00
ai-support-retainer,community_moderation,PASS,,3,e9f2f0eb-5294-4f0d-bb4f-1c3e2533269f,"",5,2026-09-02T16:50:23.5136400+02:00
custom-software,community_moderation,PASS,,2,b4532f6a-7f75-4b3d-8653-2dd5f5742c63,"",5,2026-09-02T16:50:36.1253412+02:00
setup-quick,creator_services,PASS,,2,d98aae56-49f6-48b9-98fa-9a01e6e77e21,"",608,2026-09-02T17:00:52.5986386+02:00
setup-full,creator_services,PASS,,4,fe8c7e61-5383-4705-8cd4-b32d5e5ba765,"",5,2026-09-02T17:01:05.4254406+02:00
setup-custom,creator_services,PASS,,3,8c73c313-4c20-401d-90e9-6889487e1659,"",5,2026-09-02T17:01:18.1805142+02:00
audit,creator_services,PASS,,2,64fc9f92-0311-4851-821d-e40aec9a44b9,"",5,2026-09-02T17:01:30.8761890+02:00
integration,creator_services,PASS,,3,bf421c3b-76fe-47fe-a414-16a5571f6b35,"",5,2026-09-02T17:01:43.4611770+02:00
workflow-design,creator_services,PASS,,2,54f6adff-8dff-4fe2-a985-8b3f34ff37ac,"",5,2026-09-02T17:01:56.2338612+02:00
support-priority,creator_services,PASS,,2,5bc2c8c7-39b4-4ed4-a317-f4d530181a7d,"",5,2026-09-02T17:02:09.0130438+02:00
support-dedicated,creator_services,PASS,,2,80d50c17-0306-4529-96bc-4549a91127fa,"",5,2026-09-02T17:02:21.7217663+02:00
landing,creator_services,PASS,,0,942c7c57-c5db-4a0b-9e5e-627ef65c368d,"",5,2026-09-02T17:02:34.2857161+02:00
website-business,creator_services,PASS,,0,feb07f0e-e5cd-4375-8116-7bc1a5294d8b,"",5,2026-09-02T17:02:46.9309366+02:00
website-ecommerce,creator_services,PASS,,0,dcdaf81b-46d4-4fc5-a920-68631922dd82,"",609,2026-09-02T17:13:03.7672659+02:00
white-label-setup,creator_services,PASS,,2,c70da6fd-0b99-41b0-b1fc-673bff55ed2b,"",5,2026-09-02T17:13:16.3715065+02:00
sales-enablement,creator_services,PASS,,2,00ddaebb-b887-4784-a4ea-e908a5432e33,"",5,2026-09-02T17:13:29.0981566+02:00
vertical-package,creator_services,PASS,,2,09de8608-4976-498f-be53-6cbd68f1fe8b,"",5,2026-09-02T17:13:41.7988923+02:00
lead-gen-retainer,creator_services,PASS,,3,5752ee31-1d15-4e27-bfc1-dd3c289c0529,"",9,2026-09-02T17:13:58.7541229+02:00
ai-support-retainer,creator_services,PASS,,3,f4295099-3cb4-4917-8571-46ce5b8abcb7,"",5,2026-09-02T17:14:11.3120560+02:00
custom-software,creator_services,PASS,,2,e77279c0-b79a-4ca2-a2fd-ca2085a28eab,"",5,2026-09-02T17:14:24.0595527+02:00
setup-quick,customer_service,PASS,,2,24477c51-d0e1-4272-81b7-ed075e2f0554,"",5,2026-09-02T17:14:36.7172820+02:00
setup-full,customer_service,PASS,,4,3fdf727b-7012-401a-b6d1-b0a5c80ab136,"",5,2026-09-02T17:14:49.2866204+02:00
setup-custom,customer_service,PASS,,3,0474298e-5bdc-4128-91ce-d19286982050,"",5,2026-09-02T17:15:01.9652353+02:00
audit,customer_service,PASS,,2,8f67d477-cd86-406e-9889-3cf670087822,"",609,2026-09-02T17:25:18.6489915+02:00
integration,customer_service,PASS,,3,ca882efc-b6d1-4235-b317-f479c926554f,"",5,2026-09-02T17:25:31.2895388+02:00
workflow-design,customer_service,PASS,,2,e66467ea-b57f-46fb-9bc9-bdb226845c4e,"",5,2026-09-02T17:25:43.8597158+02:00
support-priority,customer_service,PASS,,2,0e82f547-f4e8-452d-9538-b618cff2001d,"",5,2026-09-02T17:25:56.4270525+02:00
support-dedicated,customer_service,PASS,,2,c4bcaeff-4455-43e0-a672-a58fe78490f7,"",5,2026-09-02T17:26:08.9923698+02:00
landing,customer_service,PASS,,0,0f3bcc25-2371-4030-bb1f-d4fab59bd587,"",5,2026-09-02T17:26:21.5186426+02:00
website-business,customer_service,PASS,,0,492ee12e-22cb-48cb-91c3-f92e01971ed3,"",5,2026-09-02T17:26:34.0783418+02:00
website-ecommerce,customer_service,PASS,,0,1bc47978-71a2-42ca-b8b8-f2ae3f376726,"",5,2026-09-02T17:26:46.6331900+02:00
white-label-setup,customer_service,PASS,,2,64c0a58a-bdee-4eac-9780-643f0a530595,"",5,2026-09-02T17:26:59.1649083+02:00
sales-enablement,customer_service,PASS,,2,9ebe89f6-60e4-40af-8bba-b7fb0ae9a7c4,"",5,2026-09-02T17:27:11.9171254+02:00
vertical-package,customer_service,PASS,,2,aa93e9d0-693a-4313-9e6e-63d9896a96e7,"",608,2026-09-02T17:37:28.4215244+02:00
lead-gen-retainer,customer_service,PASS,,3,8f779b19-4807-4464-b3b4-bbdd791f65ab,"",10,2026-09-02T17:37:46.3285103+02:00
ai-support-retainer,customer_service,PASS,,3,f57981d9-8d41-4649-9904-65852037a57b,"",5,2026-09-02T17:37:59.2495959+02:00
custom-software,customer_service,PASS,,2,8b6f3ee5-a12a-4f81-bd48-a094a4b8fb38,"",5,2026-09-02T17:38:11.9691948+02:00
setup-quick,design_creative,PASS,,2,dcdc08cb-b52a-40fc-a3df-18bf6be50de3,"",5,2026-09-02T17:38:24.6684699+02:00
setup-full,design_creative,PASS,,4,e4064a07-58b4-45ae-b0ec-5b3c0ea3d9b6,"",5,2026-09-02T17:38:37.4156595+02:00
setup-custom,design_creative,PASS,,3,66896722-993d-432c-a007-2ab6f9fabab1,"",5,2026-09-02T17:38:49.9759389+02:00
audit,design_creative,PASS,,2,653f9b6b-b4e2-4111-b781-b4cd4a4f4b90,"",5,2026-09-02T17:39:02.5519663+02:00
integration,design_creative,PASS,,3,fb3c6536-f968-4ed9-bac0-45f2667f4256,"",5,2026-09-02T17:39:15.2387132+02:00
workflow-design,design_creative,PASS,,2,a6a8a951-e426-48b8-9bae-02244303d207,"",5,2026-09-02T17:39:27.8735740+02:00
support-priority,design_creative,PASS,,2,ea556b4c-2cdc-4741-9818-f2db19283d74,"",609,2026-09-02T17:49:44.7577499+02:00
support-dedicated,design_creative,PASS,,2,b4cb80ce-cc40-42f6-89a6-24162920eeb6,"",5,2026-09-02T17:49:57.2787607+02:00
landing,design_creative,PASS,,0,24fae351-ba0f-445c-97ad-df92d4d15ea5,"",5,2026-09-02T17:50:09.8467776+02:00
website-business,design_creative,PASS,,0,838d285b-b0a3-4c0b-ad99-fb9799b0c797,"",5,2026-09-02T17:50:22.4861783+02:00
website-ecommerce,design_creative,PASS,,0,c0f9a7d7-40e1-44f6-85d5-57d33a70eeac,"",5,2026-09-02T17:50:35.1157840+02:00
white-label-setup,design_creative,PASS,,2,57f65ee4-023a-4d41-a333-88b4f947ca0b,"",5,2026-09-02T17:50:47.6432163+02:00
sales-enablement,design_creative,PASS,,2,c190714f-0875-4222-9493-30684c80f0aa,"",5,2026-09-02T17:51:00.2316944+02:00
vertical-package,design_creative,PASS,,2,a7b62b8e-8647-4bd0-8433-5ed9a558fe40,"",5,2026-09-02T17:51:12.7860357+02:00
lead-gen-retainer,design_creative,PASS,,3,6eea87fe-ffa0-4461-9667-df6c779386e3,"",9,2026-09-02T17:51:29.4877790+02:00
ai-support-retainer,design_creative,PASS,,3,dc8773a3-51cb-4616-990f-f5cc6097f095,"",4,2026-09-02T17:51:41.9558874+02:00
custom-software,design_creative,PASS,,2,73f6e459-93da-4c72-b00d-702685e34f19,"",609,2026-09-02T18:01:59.0696946+02:00
setup-quick,development_it,PASS,,2,9d213afe-51ba-42fd-b876-cac54978ca1c,"",5,2026-09-02T18:02:12.3673825+02:00
setup-full,development_it,PASS,,4,6db9b30f-a024-4fd7-91ca-80e76f621f72,"",5,2026-09-02T18:02:25.0787517+02:00
setup-custom,development_it,PASS,,3,ad7e5458-6a18-4702-878e-2f9bedcdad42,"",5,2026-09-02T18:02:37.6587349+02:00
audit,development_it,PASS,,2,898dda48-cc18-479e-bc3d-f0d2dbe9dec9,"",5,2026-09-02T18:02:50.2911220+02:00
integration,development_it,PASS,,3,5970996d-6366-4a3b-b300-9f4468ac2d4f,"",5,2026-09-02T18:03:03.0872650+02:00
workflow-design,development_it,PASS,,2,8cc8d3cd-eaeb-41d6-bf1b-d5d0330dc91c,"",5,2026-09-02T18:03:15.7855329+02:00
support-priority,development_it,PASS,,2,daffb9cb-44bc-4636-92d0-c9c332ea937a,"",5,2026-09-02T18:03:28.6070765+02:00
support-dedicated,development_it,PASS,,2,be26c81f-2861-45e7-83b3-707b5a3e7561,"",5,2026-09-02T18:03:41.1597403+02:00
landing,development_it,PASS,,0,8b282499-8b92-4b53-8fa4-89b03a04e6ab,"",5,2026-09-02T18:03:53.8794572+02:00
website-business,development_it,PASS,,0,6d7c84b6-a8a2-4dfa-971a-210e03e12a31,"",610,2026-09-02T18:14:12.2605581+02:00
website-ecommerce,development_it,PASS,,0,23492376-8f88-476b-a8ab-06c4f7b1c37b,"",5,2026-09-02T18:14:25.0665054+02:00
white-label-setup,development_it,PASS,,2,a58723db-2d16-4250-8c97-2fd313719fda,"",5,2026-09-02T18:14:37.6257865+02:00
sales-enablement,development_it,PASS,,2,b94c7e69-01d0-4534-8d72-f3f1ba13f5a0,"",5,2026-09-02T18:14:50.3340206+02:00
vertical-package,development_it,PASS,,2,c65993f3-ac76-4cd3-a62f-d5473c2112fd,"",5,2026-09-02T18:15:03.2631021+02:00
lead-gen-retainer,development_it,PASS,,3,b6cc3d9f-9502-4180-b171-62229671d015,"",9,2026-09-02T18:15:20.1494850+02:00
ai-support-retainer,development_it,PASS,,3,1d6453e7-0266-44f4-9c8c-88fd9bd69581,"",5,2026-09-02T18:15:32.6919397+02:00
custom-software,development_it,PASS,,2,7bbb1a70-0ac0-4c0d-960c-904de8978372,"",5,2026-09-02T18:15:45.4250961+02:00
setup-quick,ecommerce,PASS,,2,7e2d62d5-d43f-41b4-b2e5-673baf63c708,"",5,2026-09-02T18:15:57.9986756+02:00
setup-full,ecommerce,PASS,,4,475a3d6a-6233-40f7-ab76-81923d1e8393,"",5,2026-09-02T18:16:10.5802491+02:00
setup-custom,ecommerce,PASS,,3,6ae9becf-91c3-4b56-bea2-884f20a40a18,"",609,2026-09-02T18:26:27.3306953+02:00
audit,ecommerce,PASS,,2,ac16efcc-cac7-4490-ad42-b88f2007fee1,"",5,2026-09-02T18:26:39.8757832+02:00
integration,ecommerce,PASS,,3,d1f9c191-93e8-4a25-86cc-e0bd6e7bb3f7,"",5,2026-09-02T18:26:52.5887820+02:00
workflow-design,ecommerce,PASS,,2,0c7174de-37ad-424b-ae4f-3cb5c37a1e24,"",6,2026-09-02T18:27:06.4830615+02:00
support-priority,ecommerce,PASS,,2,050cb715-449c-4884-8762-fda4719e8d4f,"",5,2026-09-02T18:27:19.1109677+02:00
support-dedicated,ecommerce,PASS,,2,5e886f19-d581-4944-9baf-ffbe6a5b3ade,"",4,2026-09-02T18:27:31.6132239+02:00
landing,ecommerce,PASS,,0,f64243ea-a151-47d1-a871-ba684cba0faa,"",5,2026-09-02T18:27:44.4346501+02:00
website-business,ecommerce,PASS,,0,84b3a38d-2a0e-45fa-91db-a2bbdc999162,"",4,2026-09-02T18:27:56.9053828+02:00
website-ecommerce,ecommerce,PASS,,0,6eff5185-b1c0-4ffc-aa3e-90d34519174d,"",5,2026-09-02T18:28:09.8002952+02:00
white-label-setup,ecommerce,PASS,,2,ff131d36-8e06-49da-a638-1b821c41da6a,"",5,2026-09-02T18:28:22.4085966+02:00
sales-enablement,ecommerce,PASS,,2,c3a147ea-0e58-4dad-89e4-2855c6e3de6b,"",609,2026-09-02T18:38:39.8746411+02:00
vertical-package,ecommerce,PASS,,2,cb869b09-939b-4080-8ed1-ffe3bc25cb50,"",5,2026-09-02T18:38:52.5111877+02:00
lead-gen-retainer,ecommerce,PASS,,3,37a25a2f-1317-41a8-98cc-b6f24f794742,"",13,2026-09-02T18:39:13.4848550+02:00
ai-support-retainer,ecommerce,PASS,,3,98af08be-5e37-46d9-8879-88c21d63dbd7,"",5,2026-09-02T18:39:26.2911064+02:00
custom-software,ecommerce,PASS,,2,7952965c-1d30-4035-beb1-c55adaf92be9,"",5,2026-09-02T18:39:39.1119372+02:00
setup-quick,education_training,PASS,,2,2e755fd4-04b5-488c-b2b4-b71acbc1c152,"",5,2026-09-02T18:39:51.8306214+02:00
setup-full,education_training,PASS,,4,aa845cd8-bf19-4a15-b768-ccb5fc92b4cb,"",5,2026-09-02T18:40:04.7279979+02:00
setup-custom,education_training,PASS,,3,4065e17d-0ceb-46d0-8705-50beeef1846e,"",5,2026-09-02T18:40:17.3617600+02:00
audit,education_training,PASS,,2,54a67176-7ec8-4171-ba36-b5b92b1902a7,"",5,2026-09-02T18:40:29.9557094+02:00
integration,education_training,PASS,,3,6bb1c840-c95c-47b1-b930-208e24ef4df2,"",5,2026-09-02T18:40:42.8944723+02:00
workflow-design,education_training,PASS,,2,b15195e5-da20-4c26-a831-90ead8c0ef31,"",608,2026-09-02T18:50:59.2896325+02:00
support-priority,education_training,PASS,,2,0b4afe1f-25e2-4919-883a-2635b2e4347e,"",5,2026-09-02T18:51:11.8995348+02:00
support-dedicated,education_training,PASS,,2,7b71427c-8462-42fb-972b-e19e546b597d,"",5,2026-09-02T18:51:24.5616827+02:00
landing,education_training,PASS,,0,32db755f-0a58-4da0-a6a3-bc9f25b91a57,"",4,2026-09-02T18:51:37.0596592+02:00
website-business,education_training,PASS,,0,f4d684c1-da57-44c2-9f94-4678be5b8532,"",5,2026-09-02T18:51:49.6150669+02:00
website-ecommerce,education_training,PASS,,0,e8dafe8b-7bae-48dc-ad97-64666adeed9c,"",5,2026-09-02T18:52:02.1954737+02:00
white-label-setup,education_training,PASS,,2,a8afebcc-8c18-4666-88a3-947adfaaff50,"",5,2026-09-02T18:52:14.8158261+02:00
sales-enablement,education_training,PASS,,2,2790ee36-716a-4e5e-a912-6fa573cf99cc,"",5,2026-09-02T18:52:27.4487908+02:00
vertical-package,education_training,PASS,,2,e0026436-1e04-48a0-83ba-2d37c5426d44,"",5,2026-09-02T18:52:40.0117406+02:00
lead-gen-retainer,education_training,PASS,,3,98c14d11-d8ed-4c2b-a6e4-29e1dabb5b34,"",5,2026-09-02T18:52:52.5416981+02:00
ai-support-retainer,education_training,PASS,,3,9487e6fe-e6b4-45cb-9f68-f546e301c4f5,"",609,2026-09-02T19:03:09.4960590+02:00
custom-software,education_training,PASS,,2,79b9a375-008a-4444-be1f-c24a7414e479,"",5,2026-09-02T19:03:22.1187096+02:00
setup-quick,engineering_architecture,PASS,,2,e8a4c79e-73ed-48e4-a4d4-8e0db839644d,"",5,2026-09-02T19:03:34.6596277+02:00
setup-full,engineering_architecture,PASS,,4,b7f34d9b-e444-4f2e-9c08-7a35c6998b78,"",5,2026-09-02T19:03:47.3310626+02:00
setup-custom,engineering_architecture,PASS,,3,89b44010-b8ac-4ee0-83fa-c702e4f43d2a,"",5,2026-09-02T19:03:59.9432591+02:00
audit,engineering_architecture,PASS,,2,cbf110eb-0d97-4caf-8a6f-7902f27be80a,"",5,2026-09-02T19:04:12.7002126+02:00
integration,engineering_architecture,PASS,,3,c6c309c9-8cda-480a-8ed0-71689ef86323,"",4,2026-09-02T19:04:25.1957585+02:00
workflow-design,engineering_architecture,PASS,,2,a48fa24f-0356-4de6-ba0d-2f54da9194cc,"",5,2026-09-02T19:04:37.9585994+02:00
support-priority,engineering_architecture,PASS,,2,1af59de6-7bad-49f8-a694-841f0836e35a,"",5,2026-09-02T19:04:50.5697381+02:00
support-dedicated,engineering_architecture,PASS,,2,d6c7ade1-d02e-4982-9f54-bf10351323bd,"",5,2026-09-02T19:05:03.6222409+02:00
landing,engineering_architecture,PASS,,0,1657a57c-be74-451d-92f4-e9f325926a0a,"",608,2026-09-02T19:15:19.9202909+02:00
website-business,engineering_architecture,PASS,,0,80008f2b-f883-4008-bc54-06ea7f5da397,"",5,2026-09-02T19:15:32.4769284+02:00
