deliverableId,industryCategory,status,score,artifacts,paymentId,error,elapsedSec,checkedAt
custom-software,legal,PASS,,2,9cd575af-f98c-4c18-883b-b9eb7a629ab8,"",5,2026-08-04T18:44:32.8666638+02:00
setup-quick,fitness,PASS,,2,3698f278-55c1-4702-b46f-ababf70e058b,"",5,2026-08-04T18:46:27.4319475+02:00
setup-full,fitness,PASS,,4,171b7625-6666-4f45-972e-4f5eb036be17,"",7,2026-08-04T18:48:24.4539238+02:00
setup-custom,fitness,PASS,,3,c726bc5e-448e-42ab-88f2-6f9e0f5ccbc3,"",8,2026-08-04T18:50:22.1875456+02:00
audit,fitness,PASS,,2,1552fa5a-9cc9-4c91-bf1e-df2fe7f5e014,"",7,2026-08-04T18:52:19.4716894+02:00
integration,fitness,PASS,,3,de270130-7903-4afb-bd8a-0036c0a50af4,"",9,2026-08-04T18:54:18.4256539+02:00
workflow-design,fitness,PASS,,2,060acfee-3dd0-405a-b218-b1f8cc37c85a,"",20,2026-08-04T18:56:29.1751128+02:00
support-priority,fitness,PASS,,2,c5f69589-aef2-41a0-9b67-f236609c9992,"",5,2026-08-04T18:58:24.5403884+02:00
support-dedicated,fitness,PASS,,2,b2b239ba-2c45-40b9-9660-86816841f536,"",8,2026-08-04T19:00:24.1621125+02:00
landing,fitness,PASS,,0,b08b0f41-d289-4bae-b238-30b1e6ab64ba,"",5,2026-08-04T19:02:20.1544579+02:00
website-business,fitness,PASS,,0,fe23d885-dd85-4567-ae5f-772e12156563,"",11,2026-08-04T19:04:20.8277468+02:00
website-ecommerce,fitness,PASS,,0,5d286b90-7a2c-49a1-a1d2-89eb6100b7f2,"",17,2026-08-04T19:06:28.0191057+02:00
white-label-setup,fitness,PASS,,2,2b16004c-c2b7-4ae1-b509-0b5ec813900a,"",98,2026-08-04T19:09:56.0266111+02:00
sales-enablement,fitness,PASS,,2,ac4b515e-fe50-44b9-81fb-1a4099237db3,"",70,2026-08-04T19:12:56.3894837+02:00
vertical-package,fitness,PASS,,2,107fb793-13dd-4a87-9916-0e273c316557,"",6,2026-08-04T19:14:52.4720613+02:00
lead-gen-retainer,fitness,PASS,,3,dcc5faab-1012-4523-9096-dfd8e365974e,"",5,2026-08-04T19:16:47.3323333+02:00
ai-support-retainer,fitness,PASS,,3,cc7d8104-6efb-4d47-ab65-f3d5fa2d7087,"",7,2026-08-04T19:20:34.0370836+02:00
custom-software,fitness,PASS,,2,a15cb292-f310-4373-b61f-99f67f3c78fa,"",10,2026-08-04T19:22:34.3538887+02:00
setup-quick,government,PASS,,2,c67940b3-03aa-4b81-89be-ca5313176ff2,"",6,2026-08-04T19:24:30.1032956+02:00
setup-full,government,PASS,,4,503712bc-f234-43f5-a1d6-5d9f4abb7550,"",7,2026-08-04T19:26:27.8884451+02:00
setup-custom,government,PASS,,3,abff1190-4c6e-48f9-948c-d723c19da68f,"",5,2026-08-04T19:28:22.6376458+02:00
audit,government,PASS,,2,17b12f0f-40b5-4140-8e69-08b51af43464,"",5,2026-08-04T19:30:17.6759170+02:00
integration,government,PASS,,3,1b3c2445-0c3e-4b63-be3b-acda9210f03b,"",5,2026-08-04T19:32:12.5664948+02:00
workflow-design,government,PASS,,2,f3bdd548-bcd9-4622-8c0b-a198d95c1794,"",5,2026-08-04T19:34:07.9270899+02:00
support-priority,government,PASS,,2,420746ab-7ee4-4145-8498-4b76ffa9f57e,"",5,2026-08-04T19:36:03.0364964+02:00
support-dedicated,government,PASS,,2,d9337ae4-120c-4f07-82b3-402b216f08f1,"",5,2026-08-04T19:37:57.7664239+02:00
landing,government,PASS,,0,c49d1405-ad0a-46df-a87c-d506d86358e7,"",5,2026-08-04T19:39:52.4797276+02:00
website-business,government,PASS,,0,6785e364-58fc-4bcc-8482-ad68c5427227,"",5,2026-08-04T19:41:47.2030736+02:00
website-ecommerce,government,PASS,,0,dd761198-1ab8-4601-9676-9e3fa4b9a78a,"",5,2026-08-04T19:43:41.9795339+02:00
white-label-setup,government,PASS,,2,871c67c6-620f-4838-97c2-57a0c451e9d6,"",5,2026-08-04T19:45:36.6720073+02:00
sales-enablement,government,PASS,,2,4be0c8b4-c139-4e7e-8b66-7f84a83f53da,"",5,2026-08-04T19:47:31.4067316+02:00
vertical-package,government,PASS,,2,2c87dacd-c624-43f1-9503-8937db7eafcf,"",5,2026-08-04T19:49:26.4907513+02:00
lead-gen-retainer,government,PASS,,3,cb4f64fa-847b-43dc-a49b-385194eb6647,"",5,2026-08-04T19:51:21.5763629+02:00
ai-support-retainer,government,PASS,,3,88e95851-3b27-4d06-9ce0-df1d378f300a,"",5,2026-08-04T19:53:16.8097042+02:00
custom-software,government,PASS,,2,fc2228f7-a49f-4f49-b4aa-c4d9ae249493,"",5,2026-08-04T19:55:11.4990881+02:00
