"deliverableId","industryCategory","status","score","artifacts","paymentId","error","elapsedSec","checkedAt"
"white-label-setup","web3","PASS","","2","b5cb2dbc-f4e5-4a77-a305-ac014901d01f","","5","2026-08-04T17:57:21.9905321+02:00"
"support-priority","hr_recruiting","PASS","","2","5299ae0d-a74c-4a55-adbf-836104e666b9","","5","2026-08-04T17:19:33.0052908+02:00"
"website-ecommerce","web3","PASS","","0","f8cabbe7-600a-473e-9c67-ced20c097133","","5","2026-08-04T17:57:05.4329797+02:00"
"custom-software","web3","PASS","","2","c1762fef-ffcc-49ee-9603-ee031eb7296d","","5","2026-08-04T17:58:45.6577518+02:00"
"custom-software","hr_recruiting","PASS","","2","0c542689-c98d-493a-8e73-19eecceba71b","","5","2026-08-04T17:22:20.6380252+02:00"
"workflow-design","hr_recruiting","PASS","","2","1c9a9b8f-a7cc-406c-99d5-c90bf5abe66e","","5","2026-08-04T17:19:16.0560180+02:00"
"audit","hr_recruiting","PASS","","2","080df968-443f-46bb-965c-2236df1f9cba","","456","2026-08-04T17:10:13.3658330+02:00"
"workflow-design","web3","PASS","","2","81c04895-f07d-467c-94a0-aebd2c50a29c","","5","2026-08-04T17:55:41.3951019+02:00"
"white-label-setup","hr_recruiting","PASS","","2","c35ae09f-19e4-421e-ae4b-addb6f35b3f3","","5","2026-08-04T17:20:57.1515242+02:00"
"setup-quick","finance","PASS","","2","c8f71e16-c1a9-440a-b443-1d82e047c0e6","","243","2026-08-04T18:06:18.9188909+02:00"
"setup-full","finance","PASS","","4","381165da-4edb-4f9e-b830-5a6faf4978b3","","308","2026-08-04T18:12:45.4550709+02:00"
"setup-full","finance","PASS","","4","a4081b95-1c01-43b9-8d40-409d69926002","","254","2026-08-04T18:13:06.1834737+02:00"
"setup-custom","finance","PASS","","3","de0cb09c-e97d-4630-b756-2637ab4fd564","","6","2026-08-04T18:14:06.4791207+02:00"
"setup-custom","finance","PASS","","3","8020c264-cc03-41f4-bfcf-0ba94df249df","","5","2026-08-04T18:14:45.7120492+02:00"
"audit","finance","FAIL","","0","d4b4b2a8-88f3-401d-aff3-a45f709309c7","The remote server returned an error: (500) Internal Server Error.","65","2026-08-04T18:16:26.2664483+02:00"
"audit","finance","PASS","","2","f63a2739-18ae-4989-af62-7d8b612318f2","","7","2026-08-04T18:16:30.2955426+02:00"
"integration","finance","PASS","","3","b000c747-95ca-46a7-9f3a-285fe992331f","","5","2026-08-04T18:17:46.6444908+02:00"
"integration","finance","PASS","","3","69aaed22-6136-4f79-8ce4-00088a09b60f","","23","2026-08-04T18:18:28.9947541+02:00"
"workflow-design","finance","PASS","","2","0b7f8c5d-a615-4656-aeeb-be14222b1975","","15","2026-08-04T18:19:17.2239922+02:00"
"workflow-design","finance","PASS","","2","12b7084c-b4d5-4bcc-ab6f-cd9e0da9b990","","59","2026-08-04T18:21:02.6319647+02:00"
"support-priority","finance","PASS","","2","d04f07a8-214a-405a-8548-7645237377dc","","58","2026-08-04T18:21:32.5760976+02:00"
"support-priority","finance","PASS","","2","059d144e-b0dc-46c3-9219-e388a9d5b289","","24","2026-08-04T18:23:02.3483142+02:00"
"support-dedicated","finance","PASS","","2","7a5a32ed-7c0b-424b-9f92-d80fe01d12b8","","15","2026-08-04T18:23:02.4943003+02:00"
"landing","finance","PASS","","0","f5451650-2708-4530-b891-80fce27f9680","","13","2026-08-04T18:24:31.0112707+02:00"
"support-dedicated","finance","PASS","","2","7926dba8-7293-433a-9e9e-c418585a5734","","5","2026-08-04T18:24:42.6675532+02:00"
"website-business","finance","PASS","","0","9860c83b-3d49-40bf-9164-d206e6025040","","8","2026-08-04T18:25:54.2262949+02:00"
"landing","finance","PASS","","0","aa2a681e-eec0-4a7d-9925-92d15dcd1340","","19","2026-08-04T18:26:37.4022229+02:00"
"website-ecommerce","finance","PASS","","0","9c24d1b4-91f4-4f6f-a813-34f6c187123f","","5","2026-08-04T18:27:14.3613360+02:00"
"website-business","finance","PASS","","0","29e3e5e2-3e1d-421b-a1c3-61db17409d14","","5","2026-08-04T18:28:17.2669649+02:00"
"white-label-setup","finance","PASS","","2","ecd48dfc-09a8-49c8-b66d-1f6c424e9195","","5","2026-08-04T18:28:33.9193557+02:00"
"sales-enablement","finance","PASS","","2","14510303-9638-4e74-a8a7-463012502b6d","","6","2026-08-04T18:29:55.3899457+02:00"
"website-ecommerce","finance","PASS","","0","a457381d-bee5-492e-8836-9099b5833f4c","","5","2026-08-04T18:29:57.3839848+02:00"
"vertical-package","finance","PASS","","2","c1acbac1-2fc4-4cdb-bf42-c9eb194eb33d","","5","2026-08-04T18:31:15.6594280+02:00"
"white-label-setup","finance","PASS","","2","20c3f59c-3629-4ef6-83ee-6fa6964f8914","","8","2026-08-04T18:31:40.9150999+02:00"
"lead-gen-retainer","finance","PASS","","3","8b8f5cd1-4ce2-4474-8a5c-c3853e40c366","","6","2026-08-04T18:32:36.3902466+02:00"
"sales-enablement","finance","PASS","","2","4d98b269-680f-4e7e-bee8-d7876816917d","","5","2026-08-04T18:33:20.7826250+02:00"
"ai-support-retainer","finance","PASS","","3","91c3b880-8519-40fb-a27c-6fb026e15b22","","5","2026-08-04T18:33:56.1977366+02:00"
"vertical-package","finance","PASS","","2","3c0a6599-0e98-41d6-9e0d-a8403bf80eee","","5","2026-08-04T18:35:00.8526539+02:00"
"custom-software","finance","PASS","","2","2cac95a3-1403-4ce1-a741-b60b9bc02bf1","","6","2026-08-04T18:35:17.7305746+02:00"
"lead-gen-retainer","finance","PASS","","3","1ac1c16d-8ab0-45bb-aeeb-33ee1601d742","","7","2026-08-04T18:36:42.8116836+02:00"
"setup-full","technology","PASS","","4","80c95206-9593-439b-8df6-a15c77f0f00e","","5","2026-08-04T18:37:57.8693853+02:00"
"ai-support-retainer","finance","PASS","","3","f29cd564-638d-4e2a-b69b-41aee50a1216","","6","2026-08-04T18:38:23.9045470+02:00"
"setup-custom","technology","PASS","","3","17182c18-3be3-4f1f-b86d-69671caa64d9","","5","2026-08-04T18:39:17.4341898+02:00"
"custom-software","finance","PASS","","2","34654991-eb28-4151-89fd-8fc42fff5050","","5","2026-08-04T18:40:03.5717216+02:00"
"audit","technology","PASS","","2","002facc6-1b94-4b4b-aaef-6e5be2c2f6a0","","7","2026-08-04T18:40:39.4175917+02:00"
"integration","technology","PASS","","3","efcd38d3-005e-4ed1-90fe-d989aa733ee0","","6","2026-08-04T18:42:00.6863182+02:00"
"workflow-design","technology","PASS","","2","93de66fb-055c-4a24-85de-7fa1509bff59","","4","2026-08-04T18:43:20.1995451+02:00"
"setup-full","technology","PASS","","4","d36a984e-2c60-4c49-b474-f01403bf677d","","7","2026-08-04T18:43:52.7791181+02:00"
"setup-custom","technology","PASS","","3","b3d5d808-eff1-4cdc-86f1-022459a7d63e","","4","2026-08-04T18:45:32.3024249+02:00"
"support-dedicated","technology","PASS","","2","80aa53bf-408e-470c-83e4-bc6e390d1999","","7","2026-08-04T18:46:04.3943817+02:00"
"audit","technology","PASS","","2","ab300280-57df-49c9-b3a0-308d567021ec","","5","2026-08-04T18:47:12.0351261+02:00"
"landing","technology","PASS","","0","14f8405a-0176-4cb9-9df6-5a3a3f9f8019","","8","2026-08-04T18:47:27.8645680+02:00"
"website-business","technology","PASS","","0","93fa8351-4f1c-4359-9c89-91db59b8c8bf","","6","2026-08-04T18:48:48.6304547+02:00"
"integration","technology","PASS","","3","c39fdd89-963a-460e-9126-c860bada707e","","5","2026-08-04T18:48:51.8274761+02:00"
"website-ecommerce","technology","PASS","","0","ca844853-c178-45ed-bfbe-2d60fc841687","","6","2026-08-04T18:50:09.6772806+02:00"
"workflow-design","technology","PASS","","2","b063d889-0b78-41be-b67b-caff5ee32964","","5","2026-08-04T18:50:31.7941050+02:00"
"white-label-setup","technology","PASS","","2","0ef2db59-26ba-4e2a-afe1-aa5abfd65c97","","5","2026-08-04T18:51:29.2769814+02:00"
"sales-enablement","technology","PASS","","2","1a4555a2-4fac-43f6-a5a7-e7208e0d74ef","","5","2026-08-04T18:52:48.8795427+02:00"
"support-dedicated","technology","PASS","","2","fbff8f9e-52c6-4bde-b132-3fa39d1763cb","","5","2026-08-04T18:53:54.7603873+02:00"
"vertical-package","technology","PASS","","2","70f79f67-d50b-4b3e-b06e-bc8aacdfe4cc","","5","2026-08-04T18:54:09.7427507+02:00"
"lead-gen-retainer","technology","PASS","","3","aabcc38f-57fb-4914-a37c-ef96a679f799","","5","2026-08-04T18:55:30.1815644+02:00"
"landing","technology","PASS","","0","25c7c9c0-471b-4599-9dea-79412395c78d","","8","2026-08-04T18:55:37.7280288+02:00"
"ai-support-retainer","technology","PASS","","3","3236f6c8-b388-4559-81c7-0f567cad5bf5","","8","2026-08-04T18:56:53.6491550+02:00"
"website-business","technology","PASS","","0","cc28a5d6-9263-4126-814e-70672680a2f9","","5","2026-08-04T18:57:17.4066180+02:00"
"custom-software","technology","PASS","","2","c517f0c0-d171-4a02-9ed6-83f937c332c7","","7","2026-08-04T18:58:15.4517031+02:00"
"website-ecommerce","technology","PASS","","0","02706d12-da7b-4562-8399-a57a2b260120","","50","2026-08-04T18:59:42.8925294+02:00"
"white-label-setup","technology","PASS","","2","100d11c0-86a3-4c71-97eb-f231a93faf46","","9","2026-08-04T19:01:26.5421200+02:00"
"sales-enablement","technology","PASS","","2","91cd4754-2a0c-4013-9619-e4e53872c322","","5","2026-08-04T19:03:07.3753119+02:00"
"vertical-package","technology","PASS","","2","3c148a59-96d3-4c55-b844-f7df307e12a9","","5","2026-08-04T19:04:46.9652466+02:00"
"lead-gen-retainer","technology","PASS","","3","45c7aa3a-bd38-437b-82ae-95b00234fd50","","35","2026-08-04T19:06:56.7905344+02:00"
"ai-support-retainer","technology","PASS","","3","988e940f-2ae8-4958-abed-4cd645049a5c","","21","2026-08-04T19:08:52.6447765+02:00"
"custom-software","technology","PASS","","2","cc4da7fd-1c4c-4690-acd3-e997671a3018","","82","2026-08-04T19:11:50.3647368+02:00"
support-priority,technology,PASS,,2,4a3d50cd-a5ec-4b0c-bb4b-6285a7763055,"",46,2026-08-04T19:14:04.2272961+02:00
setup-quick,technology,PASS,,2,c43bbadb-3924-43e3-8ec9-5526317be1f6,"",23,2026-08-04T19:14:08.6792186+02:00
setup-quick,technology,PASS,,2,858ebe6b-4177-4991-a473-bd7b1f7209bb,"",5,2026-08-04T19:14:11.7606791+02:00
support-priority,technology,PASS,,2,69001bd4-a343-4c9a-8752-9e4ff68c4ff6,"",5,2026-08-04T19:15:28.3475032+02:00
