deliverableId,industryCategory,status,score,artifacts,paymentId,error,elapsedSec,checkedAt
support-dedicated,sales,PASS,,2,b079c0c0-e649-42c4-aac8-52d1618a5a84,"",5,2026-08-04T17:45:56.9955019+02:00
setup-quick,sales,PASS,,2,58c20874-0560-4cb4-8644-fd1bc909d58e,"",5,2026-08-04T17:44:02.3294060+02:00
setup-quick,construction,PASS,,2,cbfe455c-199e-4b62-9490-9bb9e9989bf9,"",173,2026-08-04T18:13:21.8720497+02:00
setup-full,construction,PASS,,4,ca8f49ae-5b4e-49d9-bb71-2c5636ebd86f,"",32,2026-08-04T18:15:59.3476293+02:00
setup-custom,construction,PASS,,3,09cb59d2-7926-4688-ab96-5c0176e0e196,"",24,2026-08-04T18:18:28.3815514+02:00
audit,construction,PASS,,2,dd008225-12fe-4e70-ba09-81f1cbaad28d,"",52,2026-08-04T18:21:27.0628778+02:00
integration,construction,PASS,,3,4184b77d-4ff5-449c-a4e4-8c4acf8b71d2,"",7,2026-08-04T18:23:38.9720951+02:00
workflow-design,construction,PASS,,2,a31f4977-74a0-4f94-801a-ef7e364f9f69,"",5,2026-08-04T18:25:48.9336027+02:00
support-priority,construction,PASS,,2,783d4cba-6e66-433d-b654-7f98097f9505,"",5,2026-08-04T18:27:58.8436873+02:00
support-dedicated,construction,PASS,,2,30c4fa8e-e8fb-45c5-ab3e-64dc0b9e42f1,"",9,2026-08-04T18:30:13.5029989+02:00
landing,construction,PASS,,0,0bc000b0-3633-4a71-915e-eaab440fb651,"",6,2026-08-04T18:32:24.2404289+02:00
website-business,construction,PASS,,0,40c7e181-6173-4ed3-b30d-a9bba7f5a66c,"",10,2026-08-04T18:34:38.8798490+02:00
website-ecommerce,construction,PASS,,0,3b7e6e4f-c193-4014-abe6-406f277eb99f,"",9,2026-08-04T18:36:52.6129751+02:00
white-label-setup,construction,PASS,,2,df030e53-2fc4-4063-af96-0f857a5617c8,"",6,2026-08-04T18:39:03.2897206+02:00
sales-enablement,construction,PASS,,2,b67fb795-1892-4664-bf7c-ddc00ea9efc5,"",26,2026-08-04T18:41:34.4034298+02:00
vertical-package,construction,PASS,,2,1921759d-b6ad-473d-bb4b-c1ed72b10590,"",8,2026-08-04T18:43:47.7097076+02:00
lead-gen-retainer,construction,PASS,,3,105f0ff3-4f8b-422a-8db4-0c0e89d73854,"",5,2026-08-04T18:45:58.2364238+02:00
ai-support-retainer,construction,PASS,,3,e406b714-6b56-489f-9d1d-7fb2ff6905be,"",5,2026-08-04T18:48:08.9098272+02:00
custom-software,construction,PASS,,2,419859fd-ea2b-43bd-8703-69b2068a0ba8,"",5,2026-08-04T18:50:18.7882305+02:00
setup-quick,real-estate,PASS,,2,eaf54941-9226-440a-8345-a947d233934d,"",7,2026-08-04T18:52:30.4068930+02:00
setup-full,real-estate,PASS,,4,a9215edd-3524-4ec9-8aa4-8be09ad4f613,"",5,2026-08-04T18:54:40.8269264+02:00
setup-custom,real-estate,PASS,,3,6d8104cd-1b6a-4865-8d6f-da0b8f739677,"",7,2026-08-04T18:56:53.7915633+02:00
audit,real-estate,PASS,,2,4b522a3d-ee71-4ac4-adfa-fe5733c5d553,"",26,2026-08-04T18:59:24.8840878+02:00
integration,real-estate,PASS,,3,9e9593ce-1e05-4bd2-a869-5dd74a3c4030,"",5,2026-08-04T19:01:34.9020057+02:00
workflow-design,real-estate,PASS,,2,a2c8be5e-2dd9-42d4-8038-29459c5f5e06,"",5,2026-08-04T19:03:45.0251836+02:00
support-priority,real-estate,PASS,,2,9bc0af2f-93c0-4e1b-81b5-e522428500e1,"",5,2026-08-04T19:05:55.2269230+02:00
support-dedicated,real-estate,FAIL,,0,887c7f39-8d56-4e23-8979-1fef0e500e78,"The remote server returned an error: (500) Internal Server Error.",5,2026-08-04T19:08:05.6899991+02:00
landing,real-estate,PASS,,0,81101c8c-08d0-4823-a74e-4cbe7f06f3da,"",38,2026-08-04T19:10:49.2010507+02:00
website-business,real-estate,PASS,,0,26c71a63-ba9c-4fcc-afc3-af75f0ee3861,"",70,2026-08-04T19:14:04.2853646+02:00
support-dedicated,real-estate,PASS,,2,52d74e83-8e30-447b-9dba-15d1b0f5cb52,"",5,2026-08-04T19:16:14.5344080+02:00
website-ecommerce,real-estate,PASS,,0,ede25285-c723-4d9a-b5ad-37f2f4ad1607,"",6,2026-08-04T19:16:15.0734547+02:00
white-label-setup,real-estate,PASS,,2,49b19a42-8779-4f88-8b2b-b1eb6f55e621,"",32,2026-08-04T19:18:29.4170822+02:00
sales-enablement,real-estate,PASS,,2,a321fa67-277a-44d5-98a8-3bd89894d8f5,"",12,2026-08-04T19:20:26.0902751+02:00
vertical-package,real-estate,PASS,,2,e520ff3d-ffdd-4bc2-a45d-f6b2758de03b,"",5,2026-08-04T19:22:15.7119532+02:00
lead-gen-retainer,real-estate,PASS,,3,af4aad92-9209-4e01-9fa3-188386270f82,"",6,2026-08-04T19:24:06.5858676+02:00
ai-support-retainer,real-estate,PASS,,3,3d3e3594-131c-4ae6-a76c-217e5373f7b4,"",5,2026-08-04T19:25:56.3081412+02:00
custom-software,real-estate,PASS,,2,a78a423c-75fd-4b05-ba1d-9fb2f3f5f629,"",5,2026-08-04T19:27:46.4283118+02:00
setup-quick,professional,PASS,,2,12db4e64-c88d-4ac0-90bd-ce676699545c,"",5,2026-08-04T19:29:36.2553264+02:00
setup-full,professional,PASS,,4,c79e4b3d-9601-435b-a205-045535211065,"",5,2026-08-04T19:31:26.7563183+02:00
setup-custom,professional,PASS,,3,472e7134-0ea5-4289-bbc7-198daeafe722,"",5,2026-08-04T19:33:16.5365222+02:00
audit,professional,PASS,,2,941cc1ea-53fa-4126-8748-c3b0d617f3bd,"",5,2026-08-04T19:35:06.8052265+02:00
integration,professional,PASS,,3,581b25da-e66d-451d-a406-1ae951a9b324,"",5,2026-08-04T19:36:56.5006519+02:00
workflow-design,professional,PASS,,2,34b5004d-1c24-4679-895b-1e4c385617c2,"",5,2026-08-04T19:38:46.3422773+02:00
support-priority,professional,PASS,,2,871f6a04-d928-4e9e-9a13-0f0b47c26f6b,"",5,2026-08-04T19:40:36.4936274+02:00
support-dedicated,professional,PASS,,2,7c0d2440-ff53-4e38-9134-e30848db2bf0,"",5,2026-08-04T19:42:26.2742207+02:00
landing,professional,PASS,,0,a0940fda-10eb-4699-accd-962d46945ac3,"",5,2026-08-04T19:44:15.9281008+02:00
website-business,professional,PASS,,0,6eab2dc4-bbe9-499f-a6ea-bc8e09a88110,"",5,2026-08-04T19:46:05.6273467+02:00
website-ecommerce,professional,PASS,,0,bf58f67c-04f3-4204-a3cd-e05cc118c0f4,"",5,2026-08-04T19:47:55.2835610+02:00
white-label-setup,professional,PASS,,2,806440b0-313e-4450-880d-a4eb4de71320,"",5,2026-08-04T19:49:44.9669066+02:00
sales-enablement,professional,PASS,,2,65ea93ba-8476-48ba-86b0-6d17812e318e,"",5,2026-08-04T19:51:34.7177650+02:00
vertical-package,professional,PASS,,2,5b12140f-1a6e-4e42-b73a-6e6b447eae48,"",5,2026-08-04T19:53:24.5941490+02:00
lead-gen-retainer,professional,PASS,,3,60a8ce54-cb1c-4c98-a825-20ce25838735,"",5,2026-08-04T19:55:14.6095840+02:00
ai-support-retainer,professional,PASS,,3,2d64d098-62c1-49b4-aa05-a8b59a551866,"",5,2026-08-04T19:57:04.8652771+02:00
custom-software,professional,PASS,,2,25cb962d-47d8-4ccf-bac7-266f3c84457f,"",5,2026-08-04T19:59:08.7656669+02:00
custom-software,professional,PASS,,2,a27aaa5a-9f9a-43c2-b2a2-f3de0027c456,"",5,2026-08-04T19:59:12.8626697+02:00
