deliverableId,industryCategory,status,score,artifacts,paymentId,error,elapsedSec,checkedAt
lead-gen-retainer,localization,PASS,,3,f00b28b1-cfe4-4e43-8fe4-b62c761065e8,"",5,2026-08-04T17:29:58.2315158+02:00
setup-quick,healthcare,PASS,,2,8672c466-7abe-4690-b4f4-e5ecad05e4f4,"",5,2026-08-04T17:33:46.9501304+02:00
support-priority,localization,PASS,,2,4f0a7cd9-3813-48b8-9d95-35848ddfd55d,"",6,2026-08-04T17:27:43.4353885+02:00
white-label-setup,healthcare,PASS,,2,5e48a63a-289c-4591-a9ca-05611791f208,"",29,2026-08-04T17:53:30.3510302+02:00
support-dedicated,healthcare,PASS,,2,f2efd7d6-6470-4ad7-b759-e7270c2b91bb,"",5,2026-08-04T17:47:06.6374714+02:00
integration,healthcare,PASS,,3,e7442282-8de3-4279-a7e4-0279d703704e,"",5,2026-08-04T17:42:36.5839685+02:00
sales-enablement,healthcare,PASS,,2,df09d791-c298-473f-8c41-1037315345b2,"",5,2026-08-04T17:55:00.0404251+02:00
custom-software,localization,PASS,,2,8cfecf80-d9a6-4b9f-97c5-8c928dd5534f,"",4,2026-08-04T17:30:31.5568017+02:00
vertical-package,healthcare,PASS,,2,b99eab37-c6ef-4d4e-8906-5ec50129a135,"",5,2026-08-04T17:56:29.7479818+02:00
lead-gen-retainer,healthcare,PASS,,3,32a601ed-74c3-41dc-886e-eda473a8d6be,"",5,2026-08-04T17:57:59.7134069+02:00
setup-quick,beauty,PASS,,2,0df6eb7c-d88f-4e61-9a6d-f3482b78e5f2,"",250,2026-08-04T18:13:21.6556888+02:00
setup-quick,beauty,PASS,,2,a84ea7bd-8fea-4885-8ef4-9a537108513b,"",230,2026-08-04T18:13:21.7741405+02:00
setup-full,beauty,PASS,,4,5cf5ae0d-1c86-46cd-ad0b-c71cafec2998,"",7,2026-08-04T18:14:54.1344037+02:00
setup-full,beauty,PASS,,4,816cd4b6-abee-4aca-a06f-3b79c73067cf,"",5,2026-08-04T18:15:11.6534634+02:00
setup-custom,beauty,FAIL,,0,ed081716-a20c-4050-a45c-04b7a0ac3ebb,"The remote server returned an error: (500) Internal Server Error.",6,2026-08-04T18:16:26.1873837+02:00
setup-custom,beauty,PASS,,3,2e62c4fb-752f-4214-8860-d99bf6328876,"",5,2026-08-04T18:17:01.2751590+02:00
audit,beauty,PASS,,2,44b7ba90-1421-4aea-8432-b38d68989c0a,"",8,2026-08-04T18:17:59.1703709+02:00
audit,beauty,PASS,,2,68d1cdc6-7e77-4d5d-998a-6104d154e700,"",25,2026-08-04T18:19:12.5789115+02:00
integration,beauty,PASS,,3,6d2fa70b-aa73-4614-8d09-ba22fd6bb011,"",17,2026-08-04T18:19:42.2634198+02:00
integration,beauty,PASS,,3,fd2b4658-0479-4f25-b2e5-1155b0b2c014,"",33,2026-08-04T18:21:31.9532339+02:00
workflow-design,beauty,PASS,,2,6b96b081-669d-4eab-b745-3dba797dd072,"",24,2026-08-04T18:21:32.8768168+02:00
support-priority,beauty,PASS,,2,63186f99-e2a4-4480-b70e-450e2cc66637,"",16,2026-08-04T18:23:14.7179684+02:00
workflow-design,beauty,PASS,,2,e21ca55a-f674-408d-b085-9997dee8aa08,"",7,2026-08-04T18:23:24.8014839+02:00
support-dedicated,beauty,PASS,,2,0e1bd84e-c1b6-471a-8631-080669057753,"",6,2026-08-04T18:24:45.2625878+02:00
support-priority,beauty,PASS,,2,0aa88cf2-dc66-4e6b-b060-7767c13768cc,"",7,2026-08-04T18:25:16.9121570+02:00
landing,beauty,PASS,,0,f113628f-e7b0-4271-89f2-de8ff2c57fc6,"",25,2026-08-04T18:26:37.3934135+02:00
support-dedicated,beauty,PASS,,2,ca4a41f7-5dfd-4a82-8473-7f9f798e6f66,"",5,2026-08-04T18:27:06.6723405+02:00
website-business,beauty,PASS,,0,0a6f930d-8fae-4ad4-bcf9-bc5d3204fb53,"",10,2026-08-04T18:28:12.5850777+02:00
landing,beauty,PASS,,0,a55c6466-a26b-41a9-877f-9f108ab69fc5,"",5,2026-08-04T18:28:56.6067696+02:00
website-ecommerce,beauty,PASS,,0,f1315a83-0b34-4414-9184-4bf86aa81e5f,"",5,2026-08-04T18:29:42.1629206+02:00
website-business,beauty,PASS,,0,15a8670d-4443-4556-a84e-51ccd0a0c43d,"",5,2026-08-04T18:30:46.2834763+02:00
white-label-setup,beauty,PASS,,2,b4e77bf2-7443-4cb8-b314-5d2c87f5aa93,"",8,2026-08-04T18:31:15.1223817+02:00
website-ecommerce,beauty,PASS,,0,1c3fdfd6-a9fb-43d3-a154-6c58a3873db2,"",5,2026-08-04T18:32:36.3169016+02:00
sales-enablement,beauty,PASS,,2,025fac1f-18bb-4730-a0b3-c722eed5d336,"",5,2026-08-04T18:32:45.3363570+02:00
vertical-package,beauty,PASS,,2,a62f91b2-d857-4565-ab13-e32d630a7b3e,"",5,2026-08-04T18:34:15.3931932+02:00
white-label-setup,beauty,PASS,,2,4e6b7664-b4bb-4b52-86eb-6d55d0b7944d,"",7,2026-08-04T18:34:28.5929837+02:00
lead-gen-retainer,beauty,PASS,,3,ff626e70-04d1-4188-89c2-bf5bf27ce8d1,"",17,2026-08-04T18:35:59.0183021+02:00
sales-enablement,beauty,PASS,,2,42dea8bd-2081-4a4b-bc61-1bb692ae6385,"",6,2026-08-04T18:36:19.8651639+02:00
ai-support-retainer,beauty,PASS,,3,7c422c54-9c52-403f-acc2-58079d1738cf,"",7,2026-08-04T18:37:31.1208230+02:00
vertical-package,beauty,PASS,,2,b760cf12-8321-4623-890e-ab88b7810061,"",6,2026-08-04T18:38:11.1371511+02:00
custom-software,beauty,PASS,,2,9de5a10f-cc98-4a06-bc57-bbc3e263deb7,"",5,2026-08-04T18:39:00.9352421+02:00
lead-gen-retainer,beauty,PASS,,3,21a892ac-66b3-4f55-8692-f7e3cd48105e,"",5,2026-08-04T18:40:00.7299663+02:00
setup-quick,nonprofit,PASS,,2,6aec8031-da34-44bc-89b4-c61735e4fcf2,"",5,2026-08-04T18:40:31.6906551+02:00
ai-support-retainer,beauty,PASS,,3,deb54b52-bff7-45fb-9c8c-e20f871d00f3,"",28,2026-08-04T18:42:13.4257933+02:00
setup-full,nonprofit,PASS,,4,4fdad50d-e067-40bc-aa35-9f1356a62692,"",21,2026-08-04T18:42:17.7230307+02:00
setup-custom,nonprofit,PASS,,3,b4df4b85-f197-4893-88f5-dd486d7622ca,"",5,2026-08-04T18:43:47.9381529+02:00
custom-software,beauty,PASS,,2,29c34096-72fa-4066-89c0-150da428868d,"",6,2026-08-04T18:44:04.6739326+02:00
audit,nonprofit,PASS,,2,ac2582fd-5c1e-4106-9810-fc4a233ed102,"",5,2026-08-04T18:45:17.5503141+02:00
setup-quick,nonprofit,PASS,,2,309a1421-4b52-480b-8e9a-97e2c82278dc,"",5,2026-08-04T18:45:55.2520693+02:00
integration,nonprofit,PASS,,3,dae1a30c-517c-4310-a628-c3a7173f7ec3,"",5,2026-08-04T18:46:47.5376702+02:00
setup-full,nonprofit,PASS,,4,55c2fff5-83d0-4323-9fdc-aab676124631,"",5,2026-08-04T18:47:45.8948605+02:00
workflow-design,nonprofit,PASS,,2,30279651-ba7b-4302-90c4-c8474601a325,"",5,2026-08-04T18:48:17.4725111+02:00
setup-custom,nonprofit,PASS,,3,8ed5ff25-bc28-49bf-8850-1f7fbe8fe9e9,"",5,2026-08-04T18:49:35.7532783+02:00
support-priority,nonprofit,PASS,,2,40437193-d0c6-402e-9817-7c7ec6b24acc,"",5,2026-08-04T18:49:47.3164026+02:00
support-dedicated,nonprofit,PASS,,2,cbd1c6a6-1c29-47b0-9f17-1deca041a146,"",5,2026-08-04T18:51:17.9544018+02:00
audit,nonprofit,PASS,,2,2fbff02b-81e1-4f0e-8d2e-53cbc1e85a02,"",5,2026-08-04T18:51:25.7262977+02:00
landing,nonprofit,PASS,,0,7324002c-082c-4eec-b084-071b501cbe41,"",6,2026-08-04T18:52:49.2262668+02:00
integration,nonprofit,PASS,,3,742e303b-cf28-472c-8862-ae6115260dd5,"",5,2026-08-04T18:53:15.7790651+02:00
website-business,nonprofit,PASS,,0,5f278edc-09ea-42a8-a881-29f24d46c3f6,"",6,2026-08-04T18:54:20.5677383+02:00
workflow-design,nonprofit,PASS,,2,4fa51e69-0804-43b4-9510-470fae0125b8,"",5,2026-08-04T18:55:05.7714607+02:00
website-ecommerce,nonprofit,PASS,,0,6d1b51b6-b1d8-44c7-802f-667dd1ddcd38,"",5,2026-08-04T18:55:50.3947850+02:00
support-priority,nonprofit,PASS,,2,39c029c3-afed-4c5e-bf4e-01e228080dfd,"",8,2026-08-04T18:56:58.5613455+02:00
white-label-setup,nonprofit,PASS,,2,92050815-efb0-43e8-a7b4-3a69281d70e9,"",5,2026-08-04T18:57:19.9604902+02:00
support-dedicated,nonprofit,PASS,,2,86f2ad98-6114-4e53-9a86-b0ad476ac790,"",45,2026-08-04T18:59:28.8797436+02:00
sales-enablement,nonprofit,PASS,,2,3795d153-7223-47e8-a3ac-99f2109267c5,"",46,2026-08-04T18:59:31.0115401+02:00
vertical-package,nonprofit,PASS,,2,eef14c5c-6345-4175-adf0-145b6137250b,"",5,2026-08-04T19:01:01.1580608+02:00
landing,nonprofit,PASS,,0,ef699c32-2ca0-45a5-a801-ed817c71ed80,"",5,2026-08-04T19:01:18.4981807+02:00
lead-gen-retainer,nonprofit,PASS,,3,35ef8c7b-a9f8-48b3-ab98-eba4dabfd656,"",5,2026-08-04T19:02:30.7899530+02:00
website-business,nonprofit,PASS,,0,d02fda91-6241-405a-b215-5732e5714f0d,"",5,2026-08-04T19:03:08.1271666+02:00
ai-support-retainer,nonprofit,PASS,,3,079edef3-a425-4ab2-9e00-5cdeee347145,"",6,2026-08-04T19:04:01.6805140+02:00
website-ecommerce,nonprofit,PASS,,0,4d12b484-bccd-46b6-9e7d-ad09ebfb1c4a,"",5,2026-08-04T19:04:57.9078839+02:00
custom-software,nonprofit,PASS,,2,bea17da3-6c40-46ce-8a3e-46b286d76527,"",5,2026-08-04T19:05:31.3618268+02:00
white-label-setup,nonprofit,PASS,,2,6e536a8a-6682-4ae1-adae-743404b9dfa6,"",14,2026-08-04T19:06:57.2415833+02:00
sales-enablement,nonprofit,PASS,,2,4db18db2-64ce-44a6-87eb-3627f478b73d,"",71,2026-08-04T19:09:55.5346451+02:00
vertical-package,nonprofit,PASS,,2,3b2f6392-f18a-439a-aeff-1f023054b3e3,"",27,2026-08-04T19:12:07.3613161+02:00
lead-gen-retainer,nonprofit,PASS,,3,6d5fa102-2671-4eaa-ab9d-09215330d0f7,"",15,2026-08-04T19:14:08.6127517+02:00
ai-support-retainer,nonprofit,PASS,,3,8bb5e552-749d-4f10-82e6-c35742cdb2ce,"",5,2026-08-04T19:15:58.6528603+02:00
