"deliverableId","industryCategory","status","score","artifacts","paymentId","error","elapsedSec","checkedAt"
"custom-software","finance_accounting","PASS","","2","5b54ad15-7837-4d28-983d-a6f4e602a7b6","","5","2026-08-04T17:18:41.6866330+02:00"
"support-dedicated","education","PASS","","2","556d666d-6a90-4d56-ba14-0e3a8772e95f","","5","2026-08-04T18:00:27.8686084+02:00"
"workflow-design","video_animation","PASS","","2","e047d6da-226c-4d75-a005-0e3d8cd0d500","","5","2026-08-04T17:50:10.0376253+02:00"
"sales-enablement","finance_accounting","PASS","","2","23355157-eae2-4d57-88b6-7fee9110315d","","5","2026-08-04T17:17:33.6637314+02:00"
"audit","video_animation","PASS","","2","655a597e-2954-42ea-b463-3f39f60e7e33","","5","2026-08-04T17:49:36.7909775+02:00"
"sales-enablement","video_animation","PASS","","2","6532edab-99e9-4c21-9d53-308ee5ac5c47","","5","2026-08-04T17:52:07.8160268+02:00"
"integration","video_animation","PASS","","3","eee34045-a7a0-43fa-a08c-a18e96f1bdfa","","5","2026-08-04T17:49:53.3855467+02:00"
"landing","education","PASS","","0","9d46c659-6eec-4f3d-8c8e-cc07b71aca36","","6","2026-08-04T18:01:43.4389461+02:00"
"landing","finance_accounting","PASS","","0","63f0f51b-d3f2-42eb-9ebb-8561978e1fd3","","5","2026-08-04T17:16:16.0188847+02:00"
"integration","education","PASS","","3","7dc5399c-5522-499c-86ba-f116df7f1b43","","5","2026-08-04T17:56:42.8695389+02:00"
"website-ecommerce","video_animation","PASS","","0","7286a2ff-ed57-4b88-8729-c1389d8ec7bf","","5","2026-08-04T17:51:34.3432138+02:00"
"setup-custom","finance_accounting","PASS","","3","1a48ea57-04e8-4038-a2e6-bc9e622ec1d2","","5","2026-08-04T17:01:07.5537126+02:00"
"support-priority","education","PASS","","2","cb6ac8e7-43d2-4433-b61e-2c89a3f3869c","","5","2026-08-04T17:59:13.0979356+02:00"
"white-label-setup","finance_accounting","PASS","","2","f8c0d38e-83ee-42b7-853e-9cc16b256753","","6","2026-08-04T17:17:16.7821181+02:00"
"integration","finance_accounting","PASS","","3","acf0607f-b03f-468a-aa86-18be34ec7c68","","5","2026-08-04T17:15:01.1026483+02:00"
"workflow-design","finance_accounting","PASS","","2","c8670093-f1bc-459f-9c73-5dce0c697f68","","5","2026-08-04T17:15:18.3111748+02:00"
"lead-gen-retainer","video_animation","PASS","","3","f1b21e7c-2f96-4284-b065-709c3819e46f","","5","2026-08-04T17:53:27.4078498+02:00"
"support-dedicated","finance_accounting","PASS","","2","2b0b80e0-1d8c-4df2-85db-354ec1fea907","","5","2026-08-04T17:15:58.9949804+02:00"
"setup-quick","video_animation","PASS","","2","666d87eb-8ffc-4aee-84c8-165af85ec639","","5","2026-08-04T17:48:46.4727235+02:00"
"white-label-setup","video_animation","PASS","","2","346caadc-1f45-4aa2-a607-b256f22fcca9","","5","2026-08-04T17:51:51.0635009+02:00"
"workflow-design","education","PASS","","2","9c56516c-162b-424c-a2e6-5075e0fa679d","","5","2026-08-04T17:57:58.2878237+02:00"
"website-business","education","PASS","","0","2639b85e-a697-4737-8aaa-d31707349374","","485","2026-08-04T18:11:03.1704903+02:00"
"website-business","education","PASS","","0","c466bb34-ca65-4650-a4de-685ff1cf2d84","","254","2026-08-04T18:13:05.0387306+02:00"
"website-ecommerce","education","PASS","","0","e988b0cf-fb4d-462b-8d23-320055f6037d","","72","2026-08-04T18:13:25.7771244+02:00"
"website-ecommerce","education","PASS","","0","e432ba45-bdae-4417-a92e-707bd0b0dc97","","5","2026-08-04T18:14:40.4531682+02:00"
"sales-enablement","education","PASS","","2","ce8757a6-60e8-415a-a6f2-1468102aa695","","7","2026-08-04T18:15:59.7793281+02:00"
"vertical-package","education","PASS","","2","2e9d6fca-ed47-47cb-a780-812cec132c43","","5","2026-08-04T18:17:14.7266446+02:00"
"sales-enablement","education","PASS","","2","82bf8a37-2c67-494b-b138-ba2ec186cb65","","12","2026-08-04T18:18:09.0824697+02:00"
"lead-gen-retainer","education","PASS","","3","043b7c4e-f0b7-4c39-b74b-2565284ef5c9","","13","2026-08-04T18:18:37.8334597+02:00"
"vertical-package","education","PASS","","2","f3c2b06c-0204-46e8-acd3-0682731c0df5","","6","2026-08-04T18:19:45.5111838+02:00"
"ai-support-retainer","education","PASS","","3","0e73ba89-18ca-4b3e-8a9e-bba063c4497b","","5","2026-08-04T18:19:53.1384977+02:00"
"custom-software","education","FAIL","","0","17d2334a-e4f8-4263-b13f-595c5d943f74","The remote server returned an error: (500) Internal Server Error.","24","2026-08-04T18:21:27.7444380+02:00"
"lead-gen-retainer","education","PASS","","3","57ea793a-0231-4f4a-b8e8-6c67c9d8fcab","","16","2026-08-04T18:21:32.3838138+02:00"
"setup-quick","manufacturing","PASS","","2","871aa3a6-7996-441d-8b07-cbf2867c2518","","24","2026-08-04T18:23:02.2333372+02:00"
"ai-support-retainer","education","PASS","","3","d374bbb0-acef-494e-a2c0-870972f8deb2","","12","2026-08-04T18:23:14.8296238+02:00"
"setup-full","manufacturing","PASS","","4","886ebbc7-21c4-4f63-841a-49287554fbb0","","6","2026-08-04T18:24:18.2496557+02:00"
"custom-software","education","PASS","","2","bb419bd7-087f-455c-9846-a98b410200c6","","6","2026-08-04T18:24:51.4612068+02:00"
"setup-custom","manufacturing","PASS","","3","002677c1-2ce9-473c-a0b4-09ae7547e83b","","6","2026-08-04T18:25:34.4427088+02:00"
"setup-quick","manufacturing","PASS","","2","d6cc2864-b403-41ab-8158-247c84b9c3c0","","15","2026-08-04T18:26:37.4788447+02:00"
"audit","manufacturing","PASS","","2","464eb6aa-346a-4dae-925d-8e2bcb3e4c0a","","5","2026-08-04T18:26:50.1678280+02:00"
"integration","manufacturing","PASS","","3","51712de1-78ba-4514-bdac-675d7e9873cc","","12","2026-08-04T18:28:12.5861023+02:00"
"setup-full","manufacturing","PASS","","4","925f05bc-dd33-4d43-a5a6-1420e7171944","","9","2026-08-04T18:28:17.2423675+02:00"
"workflow-design","manufacturing","PASS","","2","480f4404-5f83-4e74-9a33-2acbe3143ca0","","5","2026-08-04T18:29:27.2839789+02:00"
"setup-custom","manufacturing","PASS","","3","d89ce5e8-9512-4df3-bbd4-f0f9ef615b9e","","5","2026-08-04T18:29:52.4200766+02:00"
"support-priority","manufacturing","PASS","","2","9746326b-1940-4783-bda0-715756561661","","5","2026-08-04T18:30:41.8625803+02:00"
"audit","manufacturing","PASS","","2","fad1cbc6-f04c-471b-91ff-a670b4597245","","6","2026-08-04T18:31:28.2190225+02:00"
"support-dedicated","manufacturing","PASS","","2","2a659281-0b5c-4090-bf3d-92aac82c3514","","5","2026-08-04T18:31:56.9913854+02:00"
"integration","manufacturing","PASS","","3","6553d3b0-6e17-46db-87b4-5249fc0ba8a8","","8","2026-08-04T18:33:06.2189769+02:00"
"landing","manufacturing","PASS","","0","bd5a5264-953e-4923-bc18-fc98761fa73b","","9","2026-08-04T18:33:16.3204980+02:00"
"website-business","manufacturing","PASS","","0","a34faadd-bd36-4b9c-81bf-191bffe8f519","","8","2026-08-04T18:34:34.8179786+02:00"
"workflow-design","manufacturing","PASS","","2","1f9fd3ab-9db2-4e08-8eab-1e5bfe584149","","5","2026-08-04T18:34:41.5382645+02:00"
"website-ecommerce","manufacturing","PASS","","0","ede89a98-4a83-460b-8fc3-3663b6034d43","","16","2026-08-04T18:36:00.8112043+02:00"
"support-priority","manufacturing","PASS","","2","99a46aa7-3c21-46de-b803-dd2d02855753","","5","2026-08-04T18:36:16.2724353+02:00"
"white-label-setup","manufacturing","PASS","","2","dde7c138-f0fa-4ffb-a1e4-d379064cf263","","7","2026-08-04T18:37:18.1163125+02:00"
"support-dedicated","manufacturing","PASS","","2","9b1ba028-5a1e-41e7-9a68-e9b171baeb53","","5","2026-08-04T18:37:51.1152672+02:00"
"sales-enablement","manufacturing","PASS","","2","14f59f2f-64f6-4d12-bb04-6d4b47927609","","5","2026-08-04T18:38:33.2613309+02:00"
"landing","manufacturing","PASS","","0","c068df57-1dd1-47f3-afc4-106e3bf0665e","","5","2026-08-04T18:39:26.6929732+02:00"
"vertical-package","manufacturing","PASS","","2","0276904c-9a52-4f1f-a1d6-f2cc830578b8","","5","2026-08-04T18:39:48.7449299+02:00"
"website-business","manufacturing","PASS","","0","54824a64-96e4-47bc-9361-86f986537b0d","","6","2026-08-04T18:41:03.0227110+02:00"
"lead-gen-retainer","manufacturing","PASS","","3","3918f5c3-3e54-46ea-b1f2-8b1fdb2a8a44","","6","2026-08-04T18:41:05.1571798+02:00"
"ai-support-retainer","manufacturing","PASS","","3","97d1add9-7300-4e2f-9802-db79c2194f8f","","7","2026-08-04T18:42:22.2297921+02:00"
"website-ecommerce","manufacturing","PASS","","0","aa9f5d08-dda4-499e-95ae-8e8dbca3efb6","","5","2026-08-04T18:42:37.9743572+02:00"
"custom-software","manufacturing","PASS","","2","1262b25e-a597-4c5b-9f7c-6b1128c30478","","4","2026-08-04T18:43:36.7508679+02:00"
"white-label-setup","manufacturing","PASS","","2","01f8349e-4f8a-4d93-9be7-2a163c7d7678","","5","2026-08-04T18:44:12.9372946+02:00"
"setup-quick","entertainment","PASS","","2","324695ba-877e-459c-ae76-d72d8e1910a1","","7","2026-08-04T18:44:54.0889156+02:00"
"sales-enablement","manufacturing","PASS","","2","1e761c58-5583-4d4c-b59b-c8e5366881a1","","5","2026-08-04T18:45:47.6861466+02:00"
"setup-full","entertainment","PASS","","4","3f95a06f-2ce9-433c-9b0a-4855d5bc79a0","","5","2026-08-04T18:46:09.0928773+02:00"
"vertical-package","manufacturing","PASS","","2","75863560-a715-4770-9c37-f389f3b1b25a","","5","2026-08-04T18:47:22.9787101+02:00"
"setup-custom","entertainment","PASS","","3","880c3cb9-a938-4512-8be2-06e200b6de43","","4","2026-08-04T18:47:23.5881368+02:00"
"audit","entertainment","PASS","","2","3e1395ff-cebf-4238-ae9d-35b77f96c801","","6","2026-08-04T18:48:39.2596016+02:00"
"lead-gen-retainer","manufacturing","PASS","","3","797973b7-1427-4823-b8a1-fc641b240110","","5","2026-08-04T18:48:58.3974628+02:00"
"integration","entertainment","PASS","","3","d5391d5f-6c52-4c5e-a9b8-8a76cb4b8d22","","5","2026-08-04T18:49:56.0771070+02:00"
"ai-support-retainer","manufacturing","PASS","","3","ed4f2b92-76aa-48db-959b-7f766df0ff36","","6","2026-08-04T18:50:34.1325360+02:00"
"workflow-design","entertainment","PASS","","2","b2ce3baa-76d0-43f7-a1f4-62ac3624bb06","","5","2026-08-04T18:51:10.6235012+02:00"
"custom-software","manufacturing","PASS","","2","94d07d0f-c8c1-49bd-bb47-ae7dddd17e3d","","11","2026-08-04T18:52:15.4428484+02:00"
"support-priority","entertainment","PASS","","2","d11c25cc-53fa-4b2f-ac07-a5fa3050ae39","","6","2026-08-04T18:52:26.5438657+02:00"
"support-dedicated","entertainment","PASS","","2","8905142b-f102-4fcd-9e68-c99659d95083","","5","2026-08-04T18:53:41.3493328+02:00"
"setup-quick","entertainment","PASS","","2","8e7e9359-e532-41da-b995-e6adf4236209","","4","2026-08-04T18:53:49.9381237+02:00"
"landing","entertainment","PASS","","0","7cf7a9bf-040c-46fd-9a80-22fa2ff81764","","5","2026-08-04T18:54:55.9630641+02:00"
"setup-full","entertainment","PASS","","4","6caf1dd6-4b42-406e-bda5-20d99273971a","","5","2026-08-04T18:55:24.5912544+02:00"
"website-business","entertainment","PASS","","0","e5093e52-5625-449d-87f7-9d048399c1bc","","18","2026-08-04T18:56:24.4472136+02:00"
"setup-custom","entertainment","PASS","","3","ce1c8886-b6af-4e7f-95ef-9d4ec29f932e","","9","2026-08-04T18:57:03.7462163+02:00"
"website-ecommerce","entertainment","PASS","","0","c59617f2-7e03-489c-91f5-2d9d5166199b","","5","2026-08-04T18:57:39.0235008+02:00"
"audit","entertainment","PASS","","2","4393c27d-7015-4c24-a8c5-55dcbe82b136","","5","2026-08-04T18:58:39.2697427+02:00"
"white-label-setup","entertainment","PASS","","2","4846722f-f3cd-4041-bb71-cc3835f496c3","","4","2026-08-04T18:58:53.4890602+02:00"
"sales-enablement","entertainment","PASS","","2","30769fd2-30fb-4f8c-9304-cd24d94cf275","","6","2026-08-04T19:00:09.0982733+02:00"
"integration","entertainment","PASS","","3","21e2beb9-97f8-45f5-a734-e3d8c7252339","","9","2026-08-04T19:00:18.9626218+02:00"
"vertical-package","entertainment","PASS","","2","f78e9596-fe81-4995-9716-75c513be185e","","7","2026-08-04T19:01:26.2904127+02:00"
"workflow-design","entertainment","PASS","","2","b94bf37d-8925-4eeb-8935-68ec1c2e5fd9","","5","2026-08-04T19:01:54.3625097+02:00"
"lead-gen-retainer","entertainment","PASS","","3","a6eb172e-0295-4ff9-9459-504b8a8034d0","","5","2026-08-04T19:02:41.1790131+02:00"
"support-priority","entertainment","PASS","","2","a27bc64d-4b39-4f2d-9c73-9f1a67f5b641","","5","2026-08-04T19:03:29.1368455+02:00"
"ai-support-retainer","entertainment","PASS","","3","1cf72706-39b2-42ba-9ead-ef75dc4ccdc9","","5","2026-08-04T19:03:56.2997706+02:00"
"support-dedicated","entertainment","PASS","","2","7b695f4a-a6aa-4de2-8075-4f8fbb45ae47","","9","2026-08-04T19:05:08.9137077+02:00"
"custom-software","entertainment","PASS","","2","a3cd1ad8-7563-4a3d-9742-11cb85df9ecc","","6","2026-08-04T19:05:12.8198210+02:00"
"landing","entertainment","PASS","","0","cec3d783-ad0b-48f8-bf4b-bb7161cc37fa","","17","2026-08-04T19:06:57.4146346+02:00"
white-label-setup,education,PASS,,2,ddaf16a9-d3b7-4c4b-add3-5d61c2f52f93,"",16,2026-08-04T19:19:51.1721417+02:00
white-label-setup,education,PASS,,2,05a6d1e4-6a74-4626-add7-3de9d3513579,"",9,2026-08-04T19:19:52.0807628+02:00
white-label-setup,education,PASS,,2,f869b936-3c35-438f-92f8-6ca66b0b3ab3,"",5,2026-08-04T19:19:53.0925693+02:00
