deliverableId,industryCategory,status,score,artifacts,paymentId,error,elapsedSec,checkedAt
sales-enablement,writing_translation,PASS,,2,4ef97183-fe8d-4585-b27d-87f011cd646b,"",5,2026-08-04T18:16:35.8507600+02:00
vertical-package,writing_translation,PASS,,2,f2bcf4d5-00ab-4ffc-bc2e-630ea50dbdeb,"",12,2026-08-04T18:18:29.6025176+02:00
lead-gen-retainer,writing_translation,PASS,,3,a17a1f19-18e8-474c-9a8f-911c7e9f43a3,"",10,2026-08-04T18:19:17.2965618+02:00
lead-gen-retainer,writing_translation,PASS,,3,739ddb9b-2a5e-4b9f-a4b4-b0b542feb2da,"",52,2026-08-04T18:21:02.5655960+02:00
ai-support-retainer,writing_translation,FAIL,,0,902309b1-8540-4f22-b5ef-6c4103db6fec,"The remote server returned an error: (500) Internal Server Error.",48,2026-08-04T18:21:27.8032690+02:00
ai-support-retainer,writing_translation,PASS,,3,40a2e463-7af9-4db6-87b2-bd7a34bb2241,"",20,2026-08-04T18:23:02.3483142+02:00
custom-software,writing_translation,PASS,,2,436b7b01-037a-4e01-8f1c-a045afbf3d5c,"",15,2026-08-04T18:23:02.5505859+02:00
setup-quick,logistics,PASS,,2,ee070791-8f4e-45b7-875d-703194f18b8c,"",5,2026-08-04T18:24:27.2650102+02:00
custom-software,writing_translation,PASS,,2,b4b56000-a889-43a4-8f1a-9500b39c314c,"",5,2026-08-04T18:24:47.0325645+02:00
setup-full,logistics,PASS,,4,b45cd010-6234-4a4c-ba6a-4af995020214,"",7,2026-08-04T18:25:54.2262949+02:00
setup-quick,logistics,PASS,,2,2e934fc7-364c-445e-b543-beacb716a86c,"",5,2026-08-04T18:26:32.7762968+02:00
setup-custom,logistics,PASS,,3,1e5a5d96-eefd-425e-b687-3a60fbec02d8,"",5,2026-08-04T18:27:19.3938862+02:00
setup-full,logistics,PASS,,4,60cc98b0-8bff-42c2-841b-d3799bda418f,"",10,2026-08-04T18:28:22.6876967+02:00
audit,logistics,PASS,,2,ba953894-b851-43b9-8e46-03b92106b5cb,"",5,2026-08-04T18:28:44.7839158+02:00
integration,logistics,FAIL,,0,451a645f-32af-4cc8-a51b-5892ab1d899a,"The remote server returned an error: (500) Internal Server Error.",1,2026-08-04T18:30:05.9234518+02:00
setup-custom,logistics,PASS,,3,7c38c7b9-5516-411d-83d6-ddb19e0436d4,"",7,2026-08-04T18:30:09.3564712+02:00
workflow-design,logistics,PASS,,2,2153dabe-45e8-477a-a3b3-4d0e0b98ed93,"",7,2026-08-04T18:31:32.6115370+02:00
audit,logistics,PASS,,2,8d5e64dd-909b-4b8a-9a7d-d415da7fe8d1,"",5,2026-08-04T18:31:54.1728111+02:00
support-priority,logistics,PASS,,2,06d794ab-e55e-4c2c-893d-389755a50cb2,"",5,2026-08-04T18:32:57.7620257+02:00
integration,logistics,PASS,,3,d33d2d74-066a-4e40-9069-9506d9ef21e5,"",5,2026-08-04T18:33:39.3848506+02:00
support-dedicated,logistics,PASS,,2,10e1c046-c582-4071-af10-a519d3d64557,"",10,2026-08-04T18:34:28.5501997+02:00
workflow-design,logistics,PASS,,2,b0287ec6-ffeb-4fef-ae9d-bbacfbf211be,"",5,2026-08-04T18:35:24.6776802+02:00
landing,logistics,PASS,,0,0fc5cce7-78da-45d1-8b9d-844d1cd2b334,"",11,2026-08-04T18:36:00.8368674+02:00
support-priority,logistics,PASS,,2,06df28ba-d55a-47aa-b1bf-d26c1efb0a99,"",5,2026-08-04T18:37:09.5292225+02:00
website-business,logistics,PASS,,0,228db374-f2c7-4ea3-889e-e3231804adf7,"",6,2026-08-04T18:37:26.7091217+02:00
website-ecommerce,logistics,PASS,,0,66bfbc21-0897-45dd-9a27-492d79a0a2e3,"",5,2026-08-04T18:38:52.1966199+02:00
support-dedicated,logistics,PASS,,2,e52ef466-7c61-4056-8264-077e9b775c5d,"",6,2026-08-04T18:38:56.2803177+02:00
white-label-setup,logistics,PASS,,2,adca6354-143c-438c-8b45-44dc025fa4a3,"",5,2026-08-04T18:40:17.4907977+02:00
landing,logistics,PASS,,0,fd639692-e65e-4aa7-8dd6-dbbf633084b3,"",6,2026-08-04T18:40:43.1686655+02:00
sales-enablement,logistics,PASS,,2,d550f79c-fdc8-43d5-bf6b-014a4f1199a7,"",40,2026-08-04T18:42:17.8371787+02:00
website-business,logistics,PASS,,0,928ada49-c759-4225-ad69-61fbe043151e,"",8,2026-08-04T18:42:31.2401427+02:00
vertical-package,logistics,PASS,,2,f96f65a9-3b61-4adb-baac-8788b7dcb896,"",5,2026-08-04T18:43:43.1558759+02:00
website-ecommerce,logistics,PASS,,0,60ea4708-8e95-4ba1-8b78-229a28149204,"",5,2026-08-04T18:44:17.4619835+02:00
lead-gen-retainer,logistics,PASS,,3,476eaa65-05ae-404f-ae07-95af2db52e15,"",10,2026-08-04T18:45:13.3063731+02:00
white-label-setup,logistics,PASS,,2,7597c6ae-00a3-4700-b274-092a88c59b6c,"",7,2026-08-04T18:46:04.3943817+02:00
ai-support-retainer,logistics,PASS,,3,94f268f8-9aa0-4dde-8c4a-575c15fe64b9,"",5,2026-08-04T18:46:38.0229693+02:00
sales-enablement,logistics,PASS,,2,55f880db-c421-42a0-9da6-9cf3c4cddd4a,"",5,2026-08-04T18:47:49.4736095+02:00
custom-software,logistics,PASS,,2,fe37d2c6-77d9-4857-969e-9be98111744d,"",6,2026-08-04T18:48:03.6930010+02:00
setup-quick,media,PASS,,2,baa9c5b5-c1a6-41fe-a965-3394bc5f7949,"",5,2026-08-04T18:49:28.2905756+02:00
vertical-package,logistics,PASS,,2,4e95d65a-358a-433f-a687-72dc980f0727,"",6,2026-08-04T18:49:35.5684047+02:00
setup-full,media,PASS,,4,71939b23-cf6c-4102-a111-a4b934377b58,"",9,2026-08-04T18:50:58.7444282+02:00
lead-gen-retainer,logistics,PASS,,3,9953c970-2fcf-45a0-bd9e-5093282c9d85,"",5,2026-08-04T18:51:20.8046355+02:00
setup-custom,media,PASS,,3,6381859b-3d10-4b44-8c52-ce6bca2cba33,"",6,2026-08-04T18:52:24.7068507+02:00
ai-support-retainer,logistics,PASS,,3,08774fe1-9db1-4275-92bb-54525a6792fd,"",6,2026-08-04T18:53:06.5437132+02:00
audit,media,PASS,,2,ba792e8b-16c3-4313-af64-bf5b814bae0d,"",5,2026-08-04T18:53:49.3634682+02:00
custom-software,logistics,PASS,,2,44820266-75d4-4f83-8418-cc6ab25ad873,"",5,2026-08-04T18:54:51.3718745+02:00
integration,media,PASS,,3,9e2e3b9c-a2e6-4ef0-8810-d1b0d3c60261,"",5,2026-08-04T18:55:14.1735578+02:00
setup-quick,media,PASS,,2,8a6e25e3-8d33-4096-bdb1-fc60b5795c77,"",6,2026-08-04T18:56:37.4190020+02:00
workflow-design,media,PASS,,2,aa723eae-0633-44f6-87b5-2b218cd04b0d,"",7,2026-08-04T18:56:40.9942048+02:00
support-priority,media,PASS,,2,d2203a59-3065-4b65-91c3-b26fbba2fe4f,"",5,2026-08-04T18:58:05.8793341+02:00
setup-full,media,PASS,,4,cc51d356-65f7-4631-b285-696117e12605,"",6,2026-08-04T18:58:24.2834167+02:00
support-dedicated,media,PASS,,2,c33ddb6b-e249-4056-b881-520c668a45fe,"",38,2026-08-04T19:00:03.9382665+02:00
setup-custom,media,PASS,,3,9a0eb1fb-c50f-4aeb-8506-774193aa3a73,"",6,2026-08-04T19:00:09.9259595+02:00
landing,media,PASS,,0,2d1dc801-88c1-4ba5-ada5-ef8d8fab2b37,"",6,2026-08-04T19:01:30.0116566+02:00
audit,media,PASS,,2,da63c8d0-1a1e-4caf-8d39-967db40caefc,"",7,2026-08-04T19:01:57.3115884+02:00
website-business,media,PASS,,0,25a5f181-8af2-41c5-9574-99fa7aa61b45,"",5,2026-08-04T19:02:54.7493035+02:00
integration,media,PASS,,3,9a7951aa-f8f0-439c-a872-3fc5e8311799,"",5,2026-08-04T19:03:42.5572968+02:00
website-ecommerce,media,PASS,,0,9b445a05-3b26-4a4b-837b-87dfa2432086,"",6,2026-08-04T19:04:21.3291998+02:00
workflow-design,media,PASS,,2,83fe9239-9123-4f2b-a6e5-cdff3ca42c69,"",5,2026-08-04T19:05:27.3985780+02:00
white-label-setup,media,PASS,,2,6b98920a-2077-4916-b40b-58ecbdb1641b,"",5,2026-08-04T19:05:45.9445326+02:00
sales-enablement,media,PASS,,2,0d255785-80ed-4721-9a46-a94aebaa98e2,"",12,2026-08-04T19:07:18.6185358+02:00
support-priority,media,PASS,,2,413cfff0-4277-451c-b015-988469f098b2,"",21,2026-08-04T19:07:29.1818073+02:00
vertical-package,media,PASS,,2,15199577-d163-41bc-9c4a-983b02413123,"",69,2026-08-04T19:09:50.0034518+02:00
support-dedicated,media,PASS,,2,6a076594-6d4c-4c4c-b459-1facfc84c31d,"",49,2026-08-04T19:10:00.4660197+02:00
lead-gen-retainer,media,FAIL,,0,d997e524-e167-49a6-90b4-bf4ab58b4f92,"The remote server returned an error: (500) Internal Server Error.",36,2026-08-04T19:11:47.5500958+02:00
landing,media,PASS,,0,24eaabca-81f3-4779-81d8-682741271c3b,"",47,2026-08-04T19:12:27.7749439+02:00
ai-support-retainer,media,PASS,,3,36ea9785-7135-424f-879e-c45349798b62,"",55,2026-08-04T19:14:04.2147087+02:00
website-business,media,PASS,,0,601aa464-c589-430d-9b44-f50b31bc9ce2,"",5,2026-08-04T19:14:12.9084295+02:00
custom-software,media,PASS,,2,a52cd66f-beed-44d3-a31d-059d796b56e2,"",6,2026-08-04T19:15:30.3068530+02:00
website-ecommerce,media,PASS,,0,415d6e5b-c8da-40b9-91bf-a637ad13f8bf,"",6,2026-08-04T19:15:59.1003073+02:00
lead-gen-retainer,media,PASS,,3,106d935d-17bc-442f-ab33-f7d5a64a825b,"",8,2026-08-04T19:20:34.5328084+02:00
