deliverableId,industryCategory,status,score,artifacts,paymentId,error,elapsedSec,checkedAt
integration,hospitality,PASS,,3,20a24660-f19c-483c-bbf2-31f39faa2bdc,"",26,2026-08-04T17:53:19.8491564+02:00
setup-custom,hospitality,PASS,,3,22284a84-d0a1-4027-8595-c7138418644a,"",5,2026-08-04T17:49:29.2093346+02:00
website-business,real_estate_services,PASS,,0,6fd70d7f-1900-4f56-9369-d86f6eda89a6,"",5,2026-08-04T17:41:48.1533981+02:00
custom-software,real_estate_services,PASS,,2,59b2f9ba-b0a9-4f7e-8223-bbe0404008a3,"",5,2026-08-04T17:43:45.3026058+02:00
support-dedicated,hospitality,PASS,,2,05375136-d36f-4c97-a31d-58bd0fbb65ac,"",5,2026-08-04T17:58:35.2006935+02:00
sales-enablement,real_estate_services,PASS,,2,0767c23b-26d0-42c5-a407-764893e70a70,"",5,2026-08-04T17:42:38.4569652+02:00
audit,hospitality,PASS,,2,dbaf35e8-d7ca-4ee2-bfcc-8c6012e5c049,"",5,2026-08-04T17:51:13.9712799+02:00
support-priority,hospitality,PASS,,2,22be0f52-4b30-4811-9440-bb8521516268,"",5,2026-08-04T17:56:49.9878615+02:00
setup-full,real_estate_services,PASS,,4,61ab893e-0af9-4b6c-a130-0ed1fcb1c8d1,"",5,2026-08-04T17:39:32.0970310+02:00
integration,real_estate_services,PASS,,3,4c90ecb4-3a94-48b8-90ce-467fe022c922,"",5,2026-08-04T17:40:24.3841616+02:00
workflow-design,real_estate_services,PASS,,2,a74803ac-6535-488d-9397-13498f109f4e,"",5,2026-08-04T17:40:41.0538875+02:00
website-business,hospitality,PASS,,0,ecf35eb7-8b8d-4d4b-b7b3-c0123cd0f315,"",5,2026-08-04T18:02:05.5368858+02:00
website-ecommerce,hospitality,PASS,,0,57908920-6460-4c64-b6eb-22d1ac3f980c,"",527,2026-08-04T18:12:37.8064201+02:00
website-ecommerce,hospitality,PASS,,0,58163dd7-8dec-407d-bf76-e35bc47a10ad,"",176,2026-08-04T18:13:21.7481541+02:00
white-label-setup,hospitality,PASS,,2,ccb28fc8-063e-4b0e-8446-07ae98f2b034,"",5,2026-08-04T18:14:23.1060126+02:00
white-label-setup,hospitality,PASS,,2,884f0ed2-2572-4c52-99da-6ddf8caf6ed8,"",26,2026-08-04T18:15:47.9116456+02:00
sales-enablement,hospitality,FAIL,,0,59a32b6d-b3d4-411e-8fec-3f5e8e87e41d,"The remote server returned an error: (500) Internal Server Error.",23,2026-08-04T18:16:26.1957274+02:00
sales-enablement,hospitality,PASS,,2,1da404ce-d5d5-4e42-b58a-8855a88235e9,"",6,2026-08-04T18:17:53.9258785+02:00
vertical-package,hospitality,PASS,,2,3ed42f9e-c6cc-498b-bb02-c96bc39d27b2,"",23,2026-08-04T18:18:29.5671752+02:00
vertical-package,hospitality,PASS,,2,d35c790c-614d-4bd2-b019-9a7cc876ede1,"",10,2026-08-04T18:20:04.2566016+02:00
lead-gen-retainer,hospitality,PASS,,3,ee640aab-07aa-476d-8e61-17c7a323af97,"",81,2026-08-04T18:21:31.4347923+02:00
lead-gen-retainer,hospitality,PASS,,3,b3707869-0792-4b4f-8182-444ed6dca580,"",58,2026-08-04T18:23:02.3589936+02:00
ai-support-retainer,hospitality,PASS,,3,7235f4dc-8c0c-41f3-b6bb-21170ff066fb,"",8,2026-08-04T18:23:19.8995956+02:00
custom-software,hospitality,PASS,,2,6bf064f7-9a16-4b5d-a4a3-4e891ae77fb7,"",6,2026-08-04T18:25:06.7071903+02:00
ai-support-retainer,hospitality,PASS,,3,8f09fd28-e271-40b2-8de7-24d2f92f5b94,"",7,2026-08-04T18:25:08.9450802+02:00
setup-quick,automotive,PASS,,2,e7595208-e601-42b2-9b1f-11d8fd0b42ab,"",8,2026-08-04T18:26:55.4289414+02:00
custom-software,hospitality,PASS,,2,097014dc-5b80-4375-9666-7b155701f9e7,"",5,2026-08-04T18:27:13.9209002+02:00
setup-full,automotive,PASS,,4,6967d23a-d413-483e-9675-dd0ceb7479b6,"",6,2026-08-04T18:28:41.7778550+02:00
setup-quick,automotive,PASS,,2,c07464a2-6270-4280-b018-be44a2866fa6,"",5,2026-08-04T18:29:19.5956735+02:00
setup-custom,automotive,PASS,,3,9019cb63-0a29-47ba-b942-3633ef06fc83,"",5,2026-08-04T18:30:26.8821009+02:00
setup-full,automotive,PASS,,4,04fe12dc-5199-424e-a7cd-97a041f6f535,"",5,2026-08-04T18:31:25.0078615+02:00
audit,automotive,PASS,,2,c6b02391-1faa-40c1-acbd-0d0db181ab84,"",6,2026-08-04T18:32:12.6830795+02:00
setup-custom,automotive,PASS,,3,3d129bb9-5b27-4cf2-bc02-4f38bf13dd04,"",5,2026-08-04T18:33:30.0622206+02:00
integration,automotive,PASS,,3,c995c2ce-f436-4fdb-b39b-02cb1ad8c307,"",6,2026-08-04T18:33:58.6184251+02:00
audit,automotive,PASS,,2,bebcb45a-f107-4923-bb43-4123cb3cec7a,"",6,2026-08-04T18:35:36.2108195+02:00
workflow-design,automotive,PASS,,2,da60180b-ca82-48c1-9e02-2bb695649b24,"",9,2026-08-04T18:35:48.1389633+02:00
support-priority,automotive,PASS,,2,111caee4-8118-439b-b3b0-a509c39d9c61,"",5,2026-08-04T18:37:33.7422773+02:00
integration,automotive,PASS,,3,9ab4fda1-e877-48d1-92d0-27633faa6dbf,"",5,2026-08-04T18:37:41.2511506+02:00
support-dedicated,automotive,PASS,,2,4a79e478-3b8a-4439-9b9f-53ab79e10590,"",6,2026-08-04T18:39:19.9664711+02:00
workflow-design,automotive,PASS,,2,828cc009-865c-492e-876d-8311331b3c84,"",5,2026-08-04T18:39:45.9319572+02:00
landing,automotive,PASS,,0,f438c393-7285-4b29-9c88-ceb012a3b666,"",53,2026-08-04T18:41:53.0618861+02:00
support-priority,automotive,PASS,,2,afc82bc3-a3e7-440d-9bdb-1689df144ee5,"",32,2026-08-04T18:42:17.7230307+02:00
website-business,automotive,PASS,,0,f33a93a7-a7c8-413c-abdf-6ec3e2427da8,"",6,2026-08-04T18:43:39.5161809+02:00
support-dedicated,automotive,PASS,,2,021b74df-e500-4ed6-b874-1cfc1a974f49,"",5,2026-08-04T18:44:22.5257973+02:00
website-ecommerce,automotive,PASS,,0,937d8ca9-e023-4d71-8f4f-9514241fb137,"",12,2026-08-04T18:45:31.4217994+02:00
landing,automotive,PASS,,0,9690d96b-9d0a-4f38-a288-76e6f155ae23,"",5,2026-08-04T18:46:27.2266353+02:00
white-label-setup,automotive,PASS,,2,8011b322-888d-4043-ad04-fc8ba3416a00,"",5,2026-08-04T18:47:16.0743874+02:00
website-business,automotive,PASS,,0,0a0c90b8-ddb6-423c-8c63-5a81fe18e7f3,"",6,2026-08-04T18:48:34.2129515+02:00
sales-enablement,automotive,PASS,,2,c98d0d0c-2476-4b84-83c2-4cdac7c58e6f,"",5,2026-08-04T18:49:01.0101218+02:00
website-ecommerce,automotive,PASS,,0,6284a991-df61-413d-8661-7b4403b347bf,"",7,2026-08-04T18:50:40.9785961+02:00
vertical-package,automotive,PASS,,2,cbada198-6f7f-4f62-bc5e-600bde16aa7b,"",6,2026-08-04T18:50:47.0489976+02:00
lead-gen-retainer,automotive,PASS,,3,a3c1d064-b871-47b4-8391-fe227a1fe8c8,"",5,2026-08-04T18:52:32.4379390+02:00
white-label-setup,automotive,PASS,,2,2dbc53af-f012-48c8-8f1b-a16069abc5f3,"",5,2026-08-04T18:52:45.5298589+02:00
ai-support-retainer,automotive,PASS,,3,7f40dea4-a3f7-4dc9-830f-a46a25fee18c,"",8,2026-08-04T18:54:20.5733506+02:00
sales-enablement,automotive,PASS,,2,1eae0624-e074-4edc-8626-644aad177fe0,"",5,2026-08-04T18:54:50.5382141+02:00
custom-software,automotive,PASS,,2,dcc99264-3e03-4a4f-8c05-1f7ef6c569a7,"",6,2026-08-04T18:56:06.7354559+02:00
vertical-package,automotive,PASS,,2,7c88702d-0bfd-495d-98ee-a11d67069404,"",8,2026-08-04T18:56:58.5613455+02:00
setup-quick,travel,PASS,,2,0a3e129f-c0b9-4190-a0c5-77e971f90745,"",5,2026-08-04T18:57:51.4941568+02:00
lead-gen-retainer,automotive,PASS,,3,9cc645d4-2d39-4d31-902f-dcee698fed67,"",26,2026-08-04T18:59:25.0610855+02:00
setup-full,travel,PASS,,4,a59e6e3a-90d2-4436-a079-186cb772656c,"",28,2026-08-04T18:59:59.0438279+02:00
ai-support-retainer,automotive,PASS,,3,e8264c78-20b0-4087-9353-83fa2bc04fa8,"",6,2026-08-04T19:01:30.7912401+02:00
setup-custom,travel,PASS,,3,e84b08c8-6f25-4e00-98cc-d83dbb901f54,"",6,2026-08-04T19:01:45.9108130+02:00
audit,travel,PASS,,2,da078446-82ab-4e81-a036-d4f25c888ea6,"",5,2026-08-04T19:03:30.8621315+02:00
custom-software,automotive,PASS,,2,e81cd08b-fecd-494e-9fa9-d1fc12556c65,"",5,2026-08-04T19:03:35.6489846+02:00
integration,travel,PASS,,3,7adb2900-586e-4109-ad4b-bcddbb3724a8,"",7,2026-08-04T19:05:18.5543822+02:00
setup-quick,travel,PASS,,2,df0be6ed-ff04-4e26-a42b-f85d82639833,"",5,2026-08-04T19:05:40.9655362+02:00
workflow-design,travel,PASS,,2,a45fb5d7-94a7-420e-b088-871f55344f2c,"",13,2026-08-04T19:07:13.0639700+02:00
setup-full,travel,PASS,,4,c20e7a6b-ed77-42cd-bc28-dd97a6be7e6c,"",12,2026-08-04T19:07:53.8887468+02:00
support-priority,travel,FAIL,,0,9b232132-a57c-4a48-bde9-7d15eb30abc0,"The remote server returned an error: (500) Internal Server Error.",37,2026-08-04T19:09:30.1539023+02:00
setup-custom,travel,PASS,,3,fb286fa8-5514-4ba5-ada5-c98567e70eb1,"",11,2026-08-04T19:10:04.5266055+02:00
support-dedicated,travel,PASS,,2,a5ce89ed-0242-4dc5-8e72-ba08405cda73,"",39,2026-08-04T19:11:50.2597198+02:00
audit,travel,PASS,,2,f06727c4-e914-4e84-b6fa-db5f3e56b854,"",114,2026-08-04T19:13:59.1188175+02:00
landing,travel,PASS,,0,a01157a6-4f8c-4004-bf1d-f34d0606b9e5,"",32,2026-08-04T19:14:04.1670038+02:00
support-priority,travel,PASS,,2,cb2a6de4-faa2-471c-a0a4-b490859c37f6,"",7,2026-08-04T19:15:23.1828863+02:00
website-business,travel,PASS,,0,0ffe7f1a-9851-4a3f-bd6c-67eae0feb2cc,"",6,2026-08-04T19:15:50.7446815+02:00
integration,travel,PASS,,3,49d16b2a-f054-408a-98f5-ee5af1a209c4,"",5,2026-08-04T19:16:04.0027679+02:00
website-ecommerce,travel,PASS,,0,0ae6390d-14bb-4755-9761-df3d10cced09,"",6,2026-08-04T19:17:37.5248126+02:00
white-label-setup,travel,PASS,,2,51265668-27e4-41a2-9109-847b0643caf8,"",34,2026-08-04T19:19:52.1491721+02:00
sales-enablement,travel,PASS,,2,c82ba7f5-a668-4f87-a8c9-c5271db3031c,"",13,2026-08-04T19:21:44.7111318+02:00
vertical-package,travel,PASS,,2,bfc644c3-8252-4810-9421-1383a5ea0b6e,"",5,2026-08-04T19:23:29.4716407+02:00
lead-gen-retainer,travel,PASS,,3,fe8bc3ee-1054-4626-9947-5d0704d827eb,"",23,2026-08-04T19:25:32.8843893+02:00
ai-support-retainer,travel,PASS,,3,58d97350-a115-4185-94db-eea6bccac5f1,"",5,2026-08-04T19:27:17.7206036+02:00
custom-software,travel,PASS,,2,1947e85e-2d17-4a22-8f1d-eaaf5121509a,"",5,2026-08-04T19:29:02.5715998+02:00
